 ,Value,
1,3825.094,
2,3866.354,
3,3982.184,
4,3843.549,
5,3763.139,
6,3686.155,
7,3660.259,
8,3624.153,
9,3589.410,
10,3574.264,
11,3566.881,
12,3563.272,
13,3574.594,
14,3507.630,
15,3614.384,
16,3619.210,
17,3611.037,
18,3634.328,
19,3773.669,
20,3744.067,
21,3647.658,
22,3782.806,
23,3761.988,
24,3772.127,
25,3835.933,
26,3808.005,
27,3872.967,
28,4001.686,
29,3882.430,
30,3781.384,
31,3727.656,
32,3788.041,
33,3744.164,
34,3678.988,
35,3713.092,
36,3729.251,
37,3716.370,
38,3633.532,
39,3650.555,
40,3631.504,
41,3669.702,
42,3769.909,
43,3803.261,
44,3826.288,
45,3876.145,
46,3819.746,
47,3792.170,
48,3777.981,
49,3778.461,
50,3748.634,
51,3681.334,
52,3709.774,
53,3698.633,
54,3663.482,
55,3634.174,
56,3664.180,
57,3680.805,
58,3639.168,
59,3638.416,
60,3668.669,
61,3637.365,
62,3615.610,
63,3622.420,
64,3610.793,
65,3662.572,
66,3647.693,
67,3625.506,
68,3553.544,
69,3587.443,
70,3638.068,
71,3651.750,
72,3649.424,
73,3663.409,
74,3597.371,
75,3618.208,
76,3677.185,
77,3710.493,
78,3702.000,
79,3642.941,
80,3636.892,
81,3705.099,
82,3623.706,
83,3642.337,
84,3670.594,
85,3631.080,
86,3594.278,
87,3607.863,
88,3608.537,
89,3588.573,
90,3598.544,
91,3623.892,
92,3606.868,
93,3607.155,
94,3575.583,
95,3618.770,
96,3552.005,
97,3555.667,
98,3631.050,
99,3613.574,
100,3666.381,
101,3612.729,
102,3619.204,
103,3600.334,
104,3552.651,
105,3529.851,
106,3590.148,
107,3573.907,
108,3571.036,
109,3564.198,
110,3635.633,
111,3684.736,
112,3585.316,
113,3529.040,
114,3612.005,
115,3648.121,
116,3556.560,
117,3501.790,
118,3565.191,
119,3538.818,
120,3610.239,
121,3590.762,
122,3577.099,
123,3515.243,
124,3521.524,
125,3631.971,
126,3636.828,
