X	Y	
166.833	566.500	
166.573	565.532	
166.312	564.563	
166.052	563.595	
165.793	562.626	
165.533	561.657	
165.274	560.689	
165.016	559.720	
164.758	558.750	
164.502	557.781	
164.246	556.811	
163.991	555.842	
163.737	554.871	
163.485	553.901	
163.233	552.930	
162.983	551.959	
162.735	550.987	
162.488	550.016	
162.242	549.043	
161.998	548.070	
161.756	547.097	
161.516	546.124	
161.277	545.150	
161.041	544.175	
160.806	543.200	
160.573	542.225	
160.342	541.249	
160.114	540.273	
159.887	539.296	
159.663	538.318	
159.441	537.340	
159.221	536.362	
159.005	535.383	
158.791	534.403	
158.581	533.423	
158.373	532.441	
158.169	531.460	
157.969	530.477	
157.772	529.494	
157.579	528.510	
157.390	527.525	
157.205	526.539	
157.025	525.553	
156.849	524.565	
156.678	523.577	
156.512	522.588	
156.352	521.598	
156.196	520.608	
156.046	519.616	
155.902	518.624	
155.765	517.630	
155.633	516.636	
155.508	515.641	
155.390	514.645	
155.279	513.649	
155.176	512.651	
155.080	511.653	
154.993	510.654	
154.914	509.654	
154.843	508.654	
154.782	507.653	
154.730	506.652	
154.688	505.650	
154.654	504.647	
154.629	503.645	
154.613	502.642	
154.605	501.640	
154.605	500.637	
154.614	499.634	
154.630	498.631	
154.654	497.629	
154.685	496.626	
154.723	495.624	
154.768	494.623	
154.819	493.621	
154.877	492.620	
154.940	491.619	
155.009	490.619	
155.083	489.619	
155.162	488.619	
155.246	487.620	
155.334	486.621	
155.426	485.622	
155.521	484.624	
155.620	483.626	
155.721	482.628	
155.826	481.631	
155.932	480.634	
156.041	479.637	
156.151	478.640	
156.263	477.643	
156.376	476.647	
156.491	475.651	
156.606	474.655	
156.723	473.659	
156.841	472.663	
156.960	471.667	
157.080	470.672	
157.202	469.676	
157.324	468.681	
157.446	467.685	
157.570	466.690	
157.695	465.695	
157.820	464.700	
157.946	463.705	
158.073	462.711	
158.200	461.716	
158.328	460.721	
158.457	459.727	
158.586	458.732	
158.716	457.738	
158.846	456.744	
158.976	455.749	
159.107	454.755	
159.239	453.761	
159.370	452.767	
159.502	451.773	
159.635	450.779	
159.767	449.785	
159.900	448.791	
160.033	447.797	
160.166	446.803	
160.299	445.809	
160.433	444.815	
160.566	443.821	
160.700	442.827	
160.833	441.833	
