 ,Value,
1,3737.234,
2,3767.768,
3,3783.596,
4,3799.605,
5,3698.411,
6,3788.812,
7,3825.910,
8,3782.147,
9,3839.002,
10,3789.473,
11,3716.044,
12,3730.243,
13,3698.336,
14,3711.172,
15,3619.784,
16,3653.777,
17,3540.398,
18,3594.288,
19,3583.853,
20,3592.956,
21,3529.640,
22,3563.937,
23,3547.794,
24,3523.123,
25,3480.150,
26,3519.881,
27,3543.996,
28,3524.214,
29,3515.191,
30,3532.668,
31,3668.219,
32,3582.488,
33,3580.034,
34,3590.379,
35,3514.112,
36,3580.060,
37,3595.323,
38,3635.238,
39,3645.097,
40,3556.628,
41,3619.993,
42,3642.529,
43,3623.019,
44,3619.347,
45,3686.308,
46,3535.116,
47,3597.633,
48,3596.911,
49,3594.832,
50,3647.902,
51,3612.420,
52,3584.318,
53,3565.672,
54,3509.281,
55,3495.494,
56,3581.302,
57,3687.424,
58,3689.221,
59,3638.399,
60,3631.443,
61,3602.828,
62,3660.601,
63,3699.059,
64,3708.147,
65,3741.703,
66,3741.046,
67,3784.964,
68,3839.865,
69,3889.726,
70,3882.327,
71,3883.200,
72,3800.834,
73,3861.543,
74,3808.212,
75,3862.026,
76,3786.438,
77,3849.538,
78,3868.266,
79,3809.177,
80,3632.075,
81,3663.890,
82,3599.616,
83,3622.311,
84,3592.542,
85,3597.908,
86,3587.906,
87,3546.419,
88,3612.800,
89,3577.600,
90,3584.096,
91,3651.215,
92,3660.309,
93,3765.163,
94,3760.717,
95,3933.468,
96,3905.472,
97,3841.712,
98,3820.611,
99,3865.893,
100,3779.554,
101,3727.320,
102,3656.681,
103,3680.069,
104,3668.646,
105,3687.296,
106,3728.480,
107,3734.869,
108,3714.432,
109,3760.067,
110,3701.509,
111,3595.318,
112,3591.883,
113,3685.278,
114,3695.949,
115,3604.027,
116,3696.897,
117,3654.843,
118,3571.996,
119,3628.627,
120,3567.055,
121,3631.088,
122,3589.079,
123,3621.677,
124,3624.157,
125,3721.350,
126,3759.331,
127,3686.962,
128,3627.646,
129,3586.661,
130,3564.737,
131,3603.603,
132,3598.412,
133,3599.916,
134,3592.794,
135,3620.252,
136,3611.660,
137,3611.922,
138,3630.239,
139,3568.729,
140,3613.709,
141,3594.996,
142,3598.636,
143,3550.984,
144,3567.729,
145,3604.153,
146,3583.495,
147,3656.599,
148,3664.824,
149,3696.917,
150,3770.670,
151,3660.425,
152,3650.678,
153,3651.115,
154,3624.925,
155,3629.431,
156,3604.709,
157,3615.647,
158,3621.678,
159,3579.861,
160,3562.347,
