X	Y	
162.167	554.500	
161.667	553.632	
161.168	552.763	
160.670	551.894	
160.174	551.023	
159.682	550.151	
159.192	549.277	
158.707	548.401	
158.227	547.521	
157.752	546.640	
157.283	545.755	
156.820	544.866	
156.363	543.974	
155.914	543.079	
155.473	542.180	
155.039	541.277	
154.613	540.370	
154.196	539.459	
153.787	538.545	
153.387	537.626	
152.996	536.704	
152.613	535.778	
152.239	534.849	
151.874	533.916	
151.516	532.980	
151.165	532.042	
150.821	531.101	
150.483	530.158	
150.151	529.213	
149.823	528.267	
149.501	527.318	
149.183	526.368	
148.869	525.417	
148.558	524.464	
148.251	523.511	
147.948	522.556	
147.647	521.601	
147.349	520.644	
147.053	519.687	
146.759	518.730	
146.467	517.771	
146.177	516.813	
145.888	515.853	
145.600	514.894	
145.314	513.934	
145.028	512.974	
144.743	512.013	
144.458	511.053	
144.173	510.093	
143.887	509.132	
143.602	508.172	
143.316	507.212	
143.028	506.253	
142.740	505.293	
142.450	504.334	
142.158	503.376	
141.866	502.418	
141.574	501.460	
141.283	500.501	
140.994	499.542	
140.709	498.581	
140.429	497.620	
140.154	496.656	
139.887	495.691	
139.627	494.723	
139.377	493.753	
139.138	492.781	
138.910	491.805	
138.696	490.827	
138.495	489.845	
138.309	488.861	
138.140	487.873	
137.986	486.883	
137.851	485.891	
137.734	484.896	
137.635	483.899	
137.555	482.901	
137.495	481.901	
137.454	480.900	
137.432	479.898	
137.430	478.897	
137.446	477.895	
137.481	476.894	
137.535	475.894	
137.606	474.894	
137.694	473.896	
137.797	472.900	
137.914	471.905	
138.045	470.912	
138.188	469.920	
138.342	468.931	
138.507	467.943	
138.683	466.956	
138.869	465.972	
139.064	464.989	
139.267	464.008	
139.478	463.029	
139.697	462.052	
139.924	461.076	
140.157	460.102	
140.397	459.129	
140.642	458.158	
140.894	457.188	
141.151	456.220	
141.414	455.253	
141.682	454.288	
141.954	453.324	
142.231	452.361	
142.512	451.400	
142.797	450.439	
143.086	449.480	
143.378	448.522	
143.674	447.565	
143.974	446.609	
144.276	445.654	
144.582	444.700	
144.890	443.747	
145.201	442.795	
145.515	441.843	
145.831	440.893	
146.149	439.943	
146.469	438.993	
146.791	438.045	
147.116	437.097	
147.442	436.150	
147.769	435.203	
148.099	434.257	
148.429	433.312	
148.762	432.367	
149.095	431.422	
149.429	430.478	
149.765	429.534	
150.101	428.590	
150.439	427.647	
150.777	426.704	
151.116	425.761	
151.455	424.819	
151.795	423.876	
152.136	422.934	
152.477	421.992	
152.818	421.050	
153.159	420.108	
153.500	419.167	
