X	Y	
158.167	538.500	
157.876	537.543	
157.586	536.586	
157.295	535.629	
157.003	534.672	
156.711	533.716	
156.417	532.760	
156.123	531.804	
155.827	530.849	
155.529	529.894	
155.230	528.940	
154.929	527.986	
154.626	527.033	
154.320	526.081	
154.012	525.129	
153.702	524.179	
153.389	523.229	
153.073	522.280	
152.754	521.332	
152.432	520.385	
152.107	519.439	
151.779	518.494	
151.447	517.551	
151.112	516.609	
150.773	515.668	
150.431	514.728	
150.086	513.789	
149.738	512.852	
149.389	511.915	
149.038	510.978	
148.685	510.042	
148.332	509.106	
147.979	508.171	
147.626	507.235	
147.273	506.299	
146.921	505.363	
146.570	504.427	
146.221	503.489	
145.874	502.551	
145.529	501.613	
145.186	500.673	
144.846	499.733	
144.510	498.791	
144.176	497.848	
143.846	496.904	
143.520	495.958	
143.198	495.012	
142.881	494.063	
142.567	493.113	
142.259	492.162	
141.955	491.209	
141.657	490.255	
141.364	489.299	
141.076	488.341	
140.794	487.381	
140.518	486.420	
140.247	485.457	
139.983	484.493	
139.725	483.526	
139.473	482.559	
139.227	481.589	
138.987	480.618	
138.754	479.646	
138.527	478.672	
138.306	477.696	
138.092	476.719	
137.884	475.741	
137.683	474.761	
137.488	473.780	
137.300	472.798	
137.119	471.815	
136.944	470.830	
136.776	469.844	
136.616	468.857	
136.462	467.869	
136.315	466.879	
136.175	465.889	
136.043	464.898	
135.917	463.906	
135.800	462.912	
135.690	461.918	
135.587	460.924	
135.492	459.928	
135.404	458.932	
135.325	457.935	
135.253	456.937	
135.190	455.939	
135.135	454.941	
135.087	453.942	
135.049	452.942	
135.019	451.943	
134.997	450.943	
134.985	449.943	
134.980	448.943	
134.986	447.943	
135.000	446.943	
135.023	445.943	
135.056	444.943	
135.098	443.944	
135.150	442.945	
135.211	441.947	
135.282	440.949	
135.363	439.953	
135.455	438.957	
135.557	437.962	
135.668	436.968	
135.790	435.975	
135.921	434.984	
136.062	433.994	
136.213	433.005	
136.372	432.018	
136.540	431.032	
136.717	430.047	
136.902	429.065	
137.095	428.083	
137.296	427.104	
137.505	426.125	
137.721	425.149	
137.944	424.174	
138.174	423.201	
138.412	422.229	
138.656	421.259	
138.906	420.291	
139.162	419.324	
139.424	418.359	
139.692	417.396	
139.966	416.434	
140.244	415.473	
140.528	414.514	
140.817	413.557	
141.111	412.601	
141.409	411.646	
141.711	410.693	
142.018	409.741	
142.328	408.790	
142.643	407.841	
142.961	406.893	
143.282	405.945	
143.606	405.000	
143.934	404.055	
144.265	403.111	
144.598	402.168	
144.934	401.226	
145.272	400.285	
145.612	399.344	
145.955	398.405	
146.299	397.466	
146.645	396.527	
146.993	395.590	
147.342	394.652	
147.692	393.716	
148.044	392.779	
148.396	391.843	
148.749	390.908	
149.103	389.972	
149.457	389.037	
149.812	388.102	
150.167	387.167	
