X	Y	
158.167	538.500	
157.898	537.536	
157.627	536.572	
157.353	535.609	
157.075	534.648	
156.790	533.688	
156.498	532.730	
156.198	531.775	
155.888	530.824	
155.567	529.875	
155.236	528.931	
154.893	527.990	
154.539	527.054	
154.172	526.122	
153.793	525.196	
153.403	524.274	
153.001	523.357	
152.590	522.445	
152.171	521.535	
151.747	520.628	
151.318	519.724	
150.887	518.821	
150.453	517.918	
150.019	517.016	
149.585	516.114	
149.152	515.212	
148.720	514.309	
148.291	513.404	
147.866	512.498	
147.444	511.590	
147.026	510.680	
146.614	509.768	
146.206	508.854	
145.805	507.937	
145.409	507.017	
145.021	506.095	
144.639	505.169	
144.264	504.241	
143.897	503.310	
143.538	502.375	
143.187	501.438	
142.845	500.497	
142.511	499.553	
142.186	498.606	
141.871	497.656	
141.564	496.703	
141.267	495.748	
140.979	494.789	
140.700	493.827	
140.430	492.863	
140.169	491.897	
139.915	490.929	
139.669	489.958	
139.431	488.986	
139.201	488.012	
138.978	487.036	
138.762	486.058	
138.554	485.079	
138.352	484.099	
138.157	483.117	
137.969	482.134	
137.787	481.149	
137.612	480.164	
137.444	479.177	
137.281	478.189	
137.125	477.200	
136.975	476.211	
136.830	475.220	
136.692	474.229	
136.560	473.236	
136.434	472.243	
136.313	471.250	
136.198	470.255	
136.089	469.260	
135.985	468.264	
135.888	467.268	
135.796	466.271	
135.709	465.274	
135.628	464.276	
135.553	463.278	
135.483	462.279	
135.419	461.280	
135.360	460.281	
135.307	459.281	
135.259	458.281	
135.217	457.281	
135.181	456.281	
135.150	455.280	
135.125	454.280	
135.105	453.279	
135.091	452.278	
135.083	451.277	
135.081	450.276	
135.084	449.275	
135.093	448.274	
135.108	447.273	
135.129	446.272	
135.156	445.271	
135.188	444.271	
135.228	443.270	
135.273	442.270	
135.324	441.271	
135.382	440.271	
135.446	439.272	
135.517	438.274	
135.594	437.276	
135.678	436.278	
135.768	435.281	
135.865	434.285	
135.967	433.289	
136.076	432.294	
136.192	431.300	
136.313	430.306	
136.440	429.313	
136.574	428.321	
136.713	427.330	
136.858	426.339	
137.008	425.349	
137.164	424.361	
137.325	423.373	
137.492	422.385	
137.664	421.399	
137.841	420.414	
138.023	419.430	
138.210	418.446	
138.401	417.464	
138.598	416.482	
138.799	415.501	
139.004	414.522	
139.213	413.543	
139.427	412.565	
139.645	411.588	
139.866	410.611	
140.092	409.636	
140.321	408.662	
140.554	407.688	
140.789	406.715	
141.029	405.743	
141.271	404.772	
141.516	403.801	
141.765	402.831	
142.015	401.862	
142.269	400.894	
142.525	399.926	
142.783	398.959	
143.043	397.992	
143.306	397.026	
143.570	396.061	
143.836	395.096	
144.103	394.131	
144.372	393.167	
144.642	392.203	
144.914	391.239	
145.186	390.276	
145.459	389.313	
145.733	388.350	
146.008	387.387	
146.283	386.425	
146.558	385.462	
146.833	384.500	
