X	Y	
165.500	555.167	
165.216	554.212	
164.932	553.257	
164.648	552.302	
164.365	551.347	
164.082	550.391	
163.801	549.435	
163.521	548.479	
163.242	547.523	
162.964	546.566	
162.688	545.609	
162.414	544.651	
162.142	543.692	
161.872	542.733	
161.605	541.773	
161.340	540.813	
161.077	539.852	
160.817	538.890	
160.559	537.928	
160.305	536.965	
160.053	536.001	
159.805	535.036	
159.560	534.070	
159.318	533.104	
159.079	532.136	
158.844	531.168	
158.613	530.199	
158.386	529.229	
158.164	528.258	
157.946	527.285	
157.733	526.312	
157.526	525.338	
157.323	524.362	
157.126	523.385	
156.934	522.408	
156.748	521.429	
156.568	520.449	
156.394	519.468	
156.226	518.486	
156.064	517.503	
155.909	516.519	
155.760	515.534	
155.618	514.548	
155.483	513.561	
155.354	512.573	
155.232	511.584	
155.117	510.594	
155.009	509.604	
154.908	508.613	
154.814	507.621	
154.727	506.628	
154.647	505.635	
154.575	504.641	
154.509	503.647	
154.451	502.653	
154.400	501.658	
154.356	500.662	
154.318	499.667	
154.287	498.671	
154.262	497.675	
154.243	496.679	
154.229	495.683	
154.222	494.686	
154.220	493.690	
154.223	492.694	
154.232	491.697	
154.245	490.701	
154.264	489.705	
154.288	488.709	
154.316	487.713	
154.350	486.717	
154.388	485.722	
154.430	484.726	
154.477	483.731	
154.528	482.736	
154.584	481.741	
154.643	480.747	
154.707	479.753	
154.776	478.759	
154.848	477.765	
154.924	476.772	
155.005	475.779	
155.089	474.786	
155.177	473.793	
155.270	472.801	
155.366	471.810	
155.466	470.819	
155.569	469.828	
155.677	468.837	
155.789	467.847	
155.904	466.857	
156.023	465.868	
156.146	464.880	
156.272	463.891	
156.403	462.904	
156.537	461.916	
156.675	460.930	
156.817	459.944	
156.963	458.958	
157.113	457.973	
157.266	456.989	
157.424	456.005	
157.585	455.022	
157.749	454.039	
157.918	453.057	
158.089	452.076	
158.264	451.095	
158.443	450.115	
158.625	449.135	
158.810	448.156	
158.998	447.178	
159.189	446.200	
159.383	445.223	
159.580	444.246	
159.780	443.270	
159.982	442.294	
160.187	441.319	
160.395	440.345	
160.604	439.371	
160.816	438.397	
161.030	437.424	
161.246	436.452	
161.463	435.479	
161.682	434.507	
161.903	433.536	
162.125	432.565	
162.349	431.594	
162.574	430.623	
162.799	429.653	
163.026	428.683	
163.253	427.712	
163.481	426.743	
163.709	425.773	
163.938	424.803	
164.167	423.833	
