X	Y	
161.500	544.500	
161.090	543.588	
160.680	542.677	
160.270	541.766	
159.858	540.855	
159.445	539.945	
159.031	539.035	
158.614	538.126	
158.196	537.219	
157.776	536.312	
157.354	535.406	
156.929	534.501	
156.502	533.597	
156.073	532.695	
155.641	531.793	
155.207	530.893	
154.772	529.993	
154.335	529.094	
153.899	528.195	
153.463	527.296	
153.028	526.396	
152.595	525.495	
152.163	524.593	
151.734	523.691	
151.308	522.787	
150.885	521.881	
150.465	520.974	
150.049	520.065	
149.637	519.155	
149.229	518.242	
148.826	517.328	
148.427	516.411	
148.033	515.493	
147.645	514.572	
147.262	513.649	
146.884	512.723	
146.512	511.796	
146.146	510.865	
145.786	509.933	
145.432	508.998	
145.085	508.061	
144.744	507.122	
144.409	506.180	
144.082	505.235	
143.761	504.289	
143.448	503.340	
143.141	502.388	
142.842	501.435	
142.550	500.479	
142.265	499.521	
141.987	498.561	
141.716	497.599	
141.452	496.635	
141.195	495.669	
140.945	494.701	
140.702	493.732	
140.466	492.760	
140.238	491.787	
140.016	490.813	
139.802	489.837	
139.595	488.859	
139.395	487.880	
139.202	486.899	
139.017	485.917	
138.839	484.933	
138.669	483.948	
138.507	482.962	
138.352	481.975	
138.205	480.986	
138.066	479.996	
137.935	479.005	
137.812	478.013	
137.697	477.021	
137.591	476.027	
137.493	475.032	
137.404	474.037	
137.324	473.040	
137.252	472.043	
137.190	471.046	
137.137	470.048	
137.093	469.049	
137.059	468.050	
137.035	467.051	
137.021	466.052	
137.016	465.052	
137.023	464.053	
137.040	463.053	
137.067	462.054	
137.106	461.056	
137.156	460.057	
137.218	459.060	
137.291	458.063	
137.377	457.067	
137.475	456.073	
137.585	455.079	
137.708	454.087	
137.844	453.097	
137.991	452.109	
138.151	451.122	
138.322	450.137	
138.504	449.155	
138.698	448.174	
138.903	447.196	
139.118	446.220	
139.344	445.246	
139.580	444.275	
139.825	443.306	
140.081	442.340	
140.345	441.376	
140.618	440.414	
140.901	439.456	
141.191	438.499	
141.489	437.545	
141.795	436.594	
142.109	435.645	
142.430	434.698	
142.757	433.754	
143.091	432.812	
143.432	431.872	
143.778	430.935	
144.130	429.999	
144.487	429.065	
144.849	428.134	
145.216	427.204	
145.587	426.276	
145.963	425.350	
146.342	424.425	
146.725	423.502	
147.112	422.581	
147.501	421.660	
147.893	420.741	
148.288	419.822	
148.685	418.905	
149.083	417.988	
149.484	417.073	
149.885	416.157	
150.288	415.243	
150.692	414.328	
151.096	413.414	
151.500	412.500	
