X	Y	
162.167	559.833	
161.701	558.952	
161.235	558.071	
160.770	557.190	
160.306	556.308	
159.842	555.426	
159.380	554.543	
158.919	553.659	
158.460	552.775	
158.003	551.889	
157.549	551.002	
157.097	550.114	
156.648	549.224	
156.202	548.333	
155.761	547.440	
155.323	546.544	
154.890	545.647	
154.462	544.747	
154.039	543.844	
153.623	542.939	
153.214	542.030	
152.812	541.118	
152.419	540.203	
152.033	539.284	
151.656	538.361	
151.286	537.436	
150.922	536.508	
150.565	535.578	
150.212	534.646	
149.864	533.712	
149.519	532.777	
149.177	531.841	
148.837	530.904	
148.498	529.967	
148.158	529.030	
147.818	528.093	
147.478	527.157	
147.135	526.221	
146.791	525.286	
146.445	524.351	
146.096	523.418	
145.746	522.485	
145.396	521.552	
145.047	520.618	
144.698	519.685	
144.352	518.750	
144.008	517.815	
143.667	516.878	
143.330	515.941	
142.997	515.001	
142.669	514.060	
142.345	513.118	
142.027	512.174	
141.714	511.227	
141.408	510.279	
141.108	509.329	
140.815	508.376	
140.529	507.421	
140.251	506.465	
139.980	505.505	
139.718	504.544	
139.465	503.580	
139.221	502.614	
138.986	501.645	
138.760	500.675	
138.545	499.702	
138.340	498.726	
138.146	497.749	
137.963	496.769	
137.791	495.788	
137.631	494.804	
137.484	493.819	
137.348	492.831	
137.226	491.842	
137.117	490.852	
137.022	489.860	
136.940	488.866	
136.872	487.872	
136.820	486.877	
136.782	485.881	
136.758	484.885	
136.749	483.888	
136.753	482.892	
136.769	481.895	
136.799	480.899	
136.842	479.904	
136.895	478.909	
136.961	477.914	
137.038	476.921	
137.125	475.928	
137.223	474.936	
137.331	473.946	
137.449	472.956	
137.576	471.968	
137.712	470.980	
137.857	469.994	
138.011	469.010	
138.172	468.026	
138.341	467.044	
138.517	466.063	
138.701	465.084	
138.892	464.106	
139.089	463.129	
139.293	462.153	
139.503	461.179	
139.718	460.206	
139.939	459.234	
140.166	458.264	
140.398	457.295	
140.635	456.327	
140.876	455.360	
141.122	454.394	
141.372	453.429	
141.626	452.466	
141.884	451.503	
142.145	450.542	
142.410	449.581	
142.678	448.621	
142.950	447.662	
143.224	446.704	
143.501	445.747	
143.781	444.790	
144.063	443.834	
144.347	442.879	
144.633	441.925	
144.921	440.971	
145.211	440.017	
145.502	439.064	
145.794	438.111	
146.088	437.159	
146.383	436.207	
146.679	435.256	
146.976	434.304	
147.273	433.353	
147.571	432.402	
147.869	431.451	
148.167	430.500	
