X	Y	
164.833	549.833	
164.588	548.864	
164.343	547.894	
164.098	546.924	
163.854	545.954	
163.611	544.984	
163.368	544.013	
163.126	543.042	
162.886	542.071	
162.647	541.100	
162.409	540.128	
162.173	539.156	
161.939	538.184	
161.707	537.211	
161.477	536.237	
161.249	535.263	
161.023	534.289	
160.800	533.314	
160.580	532.338	
160.362	531.361	
160.148	530.384	
159.936	529.407	
159.727	528.428	
159.522	527.449	
159.320	526.470	
159.121	525.489	
158.926	524.508	
158.734	523.527	
158.546	522.544	
158.361	521.561	
158.181	520.577	
158.004	519.592	
157.831	518.607	
157.661	517.621	
157.495	516.635	
157.333	515.648	
157.174	514.660	
157.019	513.672	
156.867	512.683	
156.718	511.694	
156.573	510.704	
156.431	509.714	
156.293	508.724	
156.158	507.732	
156.026	506.741	
155.898	505.749	
155.773	504.756	
155.652	503.763	
155.534	502.770	
155.420	501.776	
155.309	500.782	
155.202	499.787	
155.098	498.792	
154.999	497.797	
154.903	496.801	
154.811	495.805	
154.723	494.809	
154.639	493.812	
154.560	492.815	
154.485	491.817	
154.414	490.820	
154.349	489.821	
154.288	488.823	
154.232	487.824	
154.182	486.825	
154.137	485.826	
154.099	484.826	
154.067	483.826	
154.042	482.826	
154.024	481.826	
154.013	480.826	
154.011	479.826	
154.016	478.825	
154.030	477.825	
154.053	476.825	
154.084	475.825	
154.125	474.826	
154.174	473.827	
154.233	472.828	
154.301	471.830	
154.377	470.833	
154.463	469.836	
154.557	468.840	
154.660	467.845	
154.771	466.851	
154.890	465.858	
155.017	464.865	
155.151	463.874	
155.292	462.884	
155.439	461.895	
155.593	460.906	
155.753	459.919	
155.919	458.932	
156.089	457.946	
156.264	456.962	
156.444	455.977	
156.628	454.994	
156.816	454.012	
157.007	453.030	
157.202	452.049	
157.400	451.068	
157.601	450.088	
157.805	449.109	
158.012	448.130	
158.221	447.152	
158.432	446.174	
158.646	445.197	
158.862	444.220	
159.080	443.244	
159.299	442.268	
159.521	441.293	
159.744	440.317	
159.968	439.343	
160.194	438.368	
160.421	437.394	
160.650	436.420	
160.879	435.447	
161.110	434.473	
161.341	433.500	
161.574	432.527	
161.807	431.554	
162.041	430.582	
162.276	429.609	
162.511	428.637	
162.746	427.665	
162.983	426.693	
163.219	425.721	
163.456	424.749	
163.693	423.777	
163.930	422.805	
164.167	421.833	
