 ,Value,
1,3881.780,
2,3974.596,
3,4035.998,
4,4081.077,
5,4035.536,
6,3978.473,
7,3777.547,
8,3715.030,
9,3743.534,
10,3714.242,
11,3674.370,
12,3649.399,
13,3669.875,
14,3772.247,
15,3767.330,
16,3707.706,
17,3765.938,
18,3749.832,
19,3705.324,
20,3651.271,
21,3738.993,
22,3692.114,
23,3707.913,
24,3662.409,
25,3716.662,
26,3750.682,
27,3782.542,
28,3832.582,
29,3889.590,
30,3833.108,
31,3696.074,
32,3737.082,
33,3714.277,
34,3605.779,
35,3684.121,
36,3740.345,
37,3634.570,
38,3657.998,
39,3674.802,
40,3685.530,
41,3749.155,
42,3862.012,
43,3979.064,
44,4067.937,
45,3986.899,
46,3963.112,
47,3929.382,
48,3767.818,
49,3714.282,
50,3774.356,
51,3696.168,
52,3751.778,
53,3808.426,
54,3732.081,
55,3812.653,
56,3764.852,
57,3684.777,
58,3697.093,
59,3809.067,
60,3817.790,
61,3949.897,
62,3955.773,
63,3954.826,
64,4160.987,
65,4289.598,
66,4478.861,
67,4429.060,
68,4390.963,
69,4222.305,
70,3993.191,
71,3878.555,
72,3823.104,
73,3948.440,
74,4141.858,
75,4145.030,
76,4163.075,
77,3980.839,
78,3884.130,
79,3755.607,
80,3758.408,
81,3684.004,
82,3681.970,
83,3696.217,
84,3616.981,
85,3635.460,
86,3597.871,
87,3631.982,
88,3602.720,
89,3670.947,
90,3681.564,
91,3695.243,
92,3587.207,
93,3681.258,
94,3676.589,
95,3769.513,
96,3734.010,
97,3800.657,
98,3794.671,
99,3730.615,
100,3585.592,
101,3628.468,
102,3668.340,
103,3644.327,
104,3626.940,
105,3705.416,
106,3687.895,
107,3668.474,
108,3651.776,
109,3744.832,
110,3657.912,
111,3718.708,
112,3756.615,
113,3754.868,
114,3665.116,
115,3622.289,
116,3748.037,
117,3760.243,
118,3728.869,
119,3693.757,
120,3687.583,
121,3673.765,
122,3645.588,
123,3554.307,
124,3656.975,
125,3655.622,
126,3713.096,
127,3646.554,
128,3649.354,
129,3570.263,
130,3609.771,
131,3605.394,
132,3639.750,
133,3671.402,
134,3618.660,
135,3631.630,
136,3596.566,
137,3619.525,
138,3604.898,
139,3571.725,
140,3606.897,
141,3621.509,
142,3554.085,
