X	Y	
160.500	545.500	
160.160	544.556	
159.820	543.613	
159.479	542.669	
159.137	541.727	
158.793	540.785	
158.446	539.843	
158.097	538.903	
157.745	537.964	
157.390	537.026	
157.031	536.089	
156.668	535.154	
156.302	534.220	
155.930	533.289	
155.555	532.359	
155.174	531.430	
154.789	530.504	
154.399	529.580	
154.004	528.658	
153.605	527.738	
153.200	526.821	
152.790	525.905	
152.378	524.991	
151.962	524.078	
151.544	523.166	
151.124	522.255	
150.703	521.345	
150.282	520.435	
149.860	519.524	
149.439	518.614	
149.019	517.703	
148.600	516.792	
148.183	515.880	
147.767	514.967	
147.355	514.053	
146.945	513.138	
146.538	512.221	
146.135	511.302	
145.736	510.382	
145.341	509.460	
144.950	508.536	
144.565	507.610	
144.186	506.682	
143.812	505.751	
143.444	504.818	
143.082	503.882	
142.728	502.944	
142.381	502.003	
142.041	501.059	
141.710	500.112	
141.387	499.163	
141.072	498.210	
140.767	497.255	
140.471	496.297	
140.184	495.336	
139.907	494.372	
139.640	493.405	
139.382	492.435	
139.135	491.463	
138.898	490.489	
138.671	489.512	
138.455	488.532	
138.250	487.550	
138.055	486.567	
137.872	485.581	
137.699	484.592	
137.538	483.603	
137.387	482.611	
137.248	481.617	
137.121	480.623	
137.005	479.626	
136.900	478.629	
136.807	477.630	
136.725	476.631	
136.654	475.630	
136.596	474.629	
136.548	473.627	
136.512	472.624	
136.487	471.622	
136.474	470.619	
136.472	469.616	
136.482	468.613	
136.502	467.610	
136.534	466.608	
136.576	465.605	
136.630	464.604	
136.694	463.603	
136.768	462.603	
136.854	461.603	
136.950	460.605	
137.056	459.607	
137.171	458.611	
137.295	457.616	
137.429	456.622	
137.571	455.629	
137.721	454.637	
137.878	453.647	
138.044	452.657	
138.216	451.669	
138.396	450.682	
138.582	449.697	
138.775	448.712	
138.973	447.729	
139.178	446.747	
139.388	445.767	
139.604	444.787	
139.825	443.809	
140.051	442.832	
140.282	441.856	
140.518	440.881	
140.758	439.907	
141.003	438.934	
141.251	437.962	
141.504	436.992	
141.760	436.022	
142.020	435.053	
142.284	434.085	
142.551	433.119	
142.821	432.153	
143.094	431.188	
143.370	430.223	
143.649	429.260	
143.931	428.297	
144.215	427.335	
144.502	426.374	
144.791	425.414	
145.082	424.454	
145.376	423.495	
145.671	422.536	
145.968	421.578	
146.268	420.621	
146.568	419.664	
146.871	418.708	
147.175	417.752	
147.480	416.797	
147.787	415.842	
148.095	414.887	
148.404	413.933	
148.714	412.979	
149.025	412.025	
149.336	411.072	
149.649	410.119	
149.962	409.166	
150.276	408.213	
150.590	407.261	
150.905	406.309	
151.220	405.356	
151.536	404.404	
151.851	403.452	
152.167	402.500	
