 ,Value,
1,3854.811,
2,3924.368,
3,4005.474,
4,3896.984,
5,3829.323,
6,3717.679,
7,3780.348,
8,3679.490,
9,3668.966,
10,3739.316,
11,3664.492,
12,3577.410,
13,3649.264,
14,3594.383,
15,3552.115,
16,3661.350,
17,3687.868,
18,3637.840,
19,3665.511,
20,3695.320,
21,3676.800,
22,3818.007,
23,3807.851,
24,3750.366,
25,3756.449,
26,3790.157,
27,3792.555,
28,3718.940,
29,3821.890,
30,3783.383,
31,3808.578,
32,3780.300,
33,3708.089,
34,3739.103,
35,3642.787,
36,3607.027,
37,3698.241,
38,3702.922,
39,3641.997,
40,3655.488,
41,3791.668,
42,3700.124,
43,3663.262,
44,3654.161,
45,3739.087,
46,3732.865,
47,3755.180,
48,3819.656,
49,3892.734,
50,3719.830,
51,3761.311,
52,3692.464,
53,3678.055,
54,3722.455,
55,3868.365,
56,3883.309,
57,3839.272,
58,3798.249,
59,3738.431,
60,3669.226,
61,3605.588,
62,3729.649,
63,3639.860,
64,3769.603,
65,3738.328,
66,3783.232,
67,4046.090,
68,4025.137,
69,4022.434,
70,3949.517,
71,3789.440,
72,3649.418,
73,3639.721,
74,3733.805,
75,3675.380,
76,3805.041,
77,3868.755,
78,3816.151,
79,3858.953,
80,3759.475,
81,3701.423,
82,3608.973,
83,3666.544,
84,3610.303,
85,3611.311,
86,3599.317,
87,3530.776,
88,3523.585,
89,3569.411,
90,3573.203,
91,3523.706,
92,3590.959,
93,3512.001,
94,3562.457,
95,3563.971,
96,3599.240,
97,3595.391,
98,3563.090,
99,3555.526,
100,3547.226,
101,3620.505,
102,3572.061,
103,3583.688,
104,3606.789,
105,3629.204,
106,3647.387,
107,3557.229,
108,3502.430,
109,3524.705,
110,3561.342,
111,3543.345,
112,3522.253,
113,3510.848,
114,3496.855,
115,3627.970,
116,3585.166,
117,3615.699,
118,3590.781,
119,3557.279,
120,3545.382,
121,3589.864,
122,3605.601,
123,3609.761,
124,3621.060,
125,3563.501,
126,3713.675,
127,3597.017,
128,3576.915,
129,3576.621,
130,3570.049,
131,3578.846,
132,3570.295,
133,3602.845,
134,3541.546,
135,3539.356,
136,3595.371,
137,3581.654,
138,3630.097,
139,3594.455,
140,3652.999,
141,3636.190,
142,3628.996,
143,3548.282,
144,3553.327,
145,3504.978,
