X	Y	
160.500	548.500	
160.194	547.551	
159.888	546.603	
159.581	545.655	
159.272	544.707	
158.962	543.760	
158.648	542.813	
158.332	541.868	
158.013	540.924	
157.689	539.981	
157.361	539.040	
157.028	538.101	
156.690	537.163	
156.345	536.228	
155.994	535.295	
155.636	534.365	
155.271	533.437	
154.897	532.513	
154.515	531.593	
154.123	530.676	
153.722	529.764	
153.311	528.856	
152.890	527.952	
152.457	527.054	
152.015	526.161	
151.565	525.272	
151.109	524.385	
150.649	523.501	
150.186	522.619	
149.722	521.736	
149.259	520.854	
148.798	519.970	
148.341	519.084	
147.890	518.195	
147.445	517.304	
147.008	516.408	
146.580	515.507	
146.163	514.602	
145.756	513.692	
145.362	512.777	
144.980	511.856	
144.612	510.930	
144.258	509.998	
143.918	509.061	
143.594	508.119	
143.284	507.171	
142.990	506.219	
142.711	505.262	
142.447	504.301	
142.199	503.336	
141.965	502.367	
141.744	501.395	
141.537	500.420	
141.341	499.443	
141.156	498.463	
140.983	497.482	
140.820	496.498	
140.667	495.513	
140.524	494.527	
140.389	493.539	
140.264	492.550	
140.147	491.561	
140.038	490.570	
139.937	489.578	
139.843	488.586	
139.758	487.593	
139.679	486.599	
139.608	485.605	
139.543	484.610	
139.485	483.615	
139.434	482.620	
139.389	481.624	
139.351	480.628	
139.318	479.632	
139.292	478.636	
139.272	477.639	
139.258	476.642	
139.250	475.646	
139.247	474.649	
139.250	473.652	
139.259	472.656	
139.273	471.659	
139.294	470.662	
139.319	469.666	
139.351	468.670	
139.387	467.674	
139.430	466.678	
139.478	465.682	
139.531	464.687	
139.590	463.692	
139.655	462.697	
139.725	461.703	
139.801	460.709	
139.883	459.716	
139.970	458.723	
140.063	457.731	
140.162	456.739	
140.267	455.748	
140.378	454.757	
140.495	453.767	
140.618	452.778	
140.748	451.790	
140.885	450.803	
141.027	449.816	
141.177	448.831	
141.333	447.846	
141.495	446.863	
141.664	445.880	
141.839	444.899	
142.021	443.919	
142.209	442.940	
142.404	441.963	
142.604	440.986	
142.811	440.011	
143.023	439.038	
143.242	438.065	
143.466	437.094	
143.697	436.124	
143.932	435.156	
144.174	434.189	
144.420	433.223	
144.672	432.259	
144.930	431.296	
145.192	430.334	
145.458	429.374	
145.730	428.414	
146.006	427.457	
146.286	426.500	
146.571	425.545	
146.859	424.591	
147.151	423.638	
147.447	422.686	
147.746	421.735	
148.048	420.785	
148.353	419.837	
148.661	418.889	
148.972	417.941	
149.285	416.995	
149.600	416.049	
149.916	415.104	
150.235	414.160	
150.555	413.216	
150.876	412.272	
151.198	411.329	
151.520	410.386	
151.843	409.443	
152.167	408.500	
