X	Y	
158.167	538.500	
157.897	537.534	
157.626	536.569	
157.352	535.604	
157.073	534.641	
156.788	533.680	
156.495	532.721	
156.194	531.764	
155.884	530.811	
155.563	529.861	
155.231	528.915	
154.887	527.973	
154.532	527.035	
154.165	526.102	
153.785	525.174	
153.393	524.251	
152.990	523.333	
152.577	522.420	
152.157	521.509	
151.731	520.601	
151.301	519.696	
150.867	518.791	
150.432	517.888	
149.997	516.985	
149.561	516.082	
149.127	515.178	
148.695	514.273	
148.265	513.367	
147.839	512.460	
147.416	511.550	
146.998	510.639	
146.585	509.725	
146.178	508.809	
145.776	507.890	
145.381	506.969	
144.993	506.044	
144.611	505.117	
144.237	504.187	
143.871	503.253	
143.513	502.317	
143.163	501.377	
142.821	500.435	
142.488	499.489	
142.163	498.540	
141.848	497.588	
141.542	496.633	
141.245	495.676	
140.958	494.715	
140.678	493.752	
140.408	492.787	
140.145	491.819	
139.891	490.849	
139.644	489.877	
139.405	488.903	
139.173	487.928	
138.949	486.951	
138.731	485.972	
138.520	484.991	
138.317	484.010	
138.119	483.027	
137.928	482.042	
137.744	481.057	
137.566	480.070	
137.394	479.082	
137.229	478.093	
137.070	477.103	
136.916	476.112	
136.769	475.120	
136.627	474.128	
136.492	473.134	
136.362	472.140	
136.238	471.145	
136.121	470.149	
136.008	469.153	
135.902	468.156	
135.801	467.158	
135.706	466.160	
135.617	465.161	
135.533	464.162	
135.456	463.162	
135.384	462.162	
135.318	461.162	
135.258	460.161	
135.203	459.160	
135.155	458.158	
135.112	457.156	
135.076	456.154	
135.045	455.152	
135.021	454.150	
135.003	453.147	
134.990	452.144	
134.985	451.142	
134.986	450.139	
134.993	449.136	
135.007	448.134	
135.027	447.131	
135.055	446.129	
135.089	445.127	
135.130	444.125	
135.178	443.123	
135.234	442.122	
135.297	441.122	
135.369	440.121	
135.447	439.122	
135.534	438.123	
135.629	437.125	
135.732	436.127	
135.843	435.131	
135.962	434.135	
136.089	433.141	
136.224	432.147	
136.367	431.155	
136.517	430.163	
136.676	429.173	
136.841	428.184	
137.014	427.197	
137.195	426.210	
137.383	425.225	
137.577	424.242	
137.779	423.259	
137.988	422.279	
138.203	421.299	
138.425	420.322	
138.653	419.345	
138.888	418.370	
139.128	417.397	
139.375	416.425	
139.627	415.454	
139.884	414.485	
140.147	413.518	
140.415	412.552	
140.688	411.587	
140.965	410.623	
141.248	409.661	
141.534	408.700	
141.824	407.740	
142.119	406.782	
142.416	405.824	
142.718	404.868	
143.022	403.913	
143.329	402.958	
143.639	402.005	
143.952	401.052	
144.266	400.100	
144.583	399.148	
144.901	398.197	
145.221	397.247	
145.542	396.297	
145.864	395.348	
146.187	394.398	
146.510	393.449	
146.833	392.500	
