 ,Value,
1,3651.732,
2,3644.874,
3,3680.353,
4,3723.220,
5,3740.779,
6,3853.904,
7,3929.612,
8,4017.208,
9,3880.822,
10,3775.073,
11,3850.613,
12,3759.805,
13,3707.889,
14,3627.022,
15,3674.365,
16,3590.386,
17,3640.729,
18,3599.929,
19,3676.577,
20,3676.091,
21,3667.068,
22,3704.983,
23,3702.815,
24,3804.848,
25,3770.939,
26,3853.994,
27,3851.176,
28,3862.578,
29,3828.692,
30,3806.653,
31,3737.516,
32,3778.382,
33,3801.184,
34,3845.894,
35,3936.558,
36,3885.475,
37,3887.988,
38,3852.267,
39,3730.162,
40,3788.332,
41,3782.047,
42,3767.513,
43,3716.380,
44,3797.903,
45,3901.612,
46,3953.914,
47,3928.459,
48,3997.896,
49,3969.744,
50,3904.738,
51,3815.650,
52,3755.352,
53,3665.022,
54,3664.635,
55,3722.302,
56,3772.866,
57,3786.618,
58,3857.964,
59,3934.747,
60,3889.493,
61,3785.246,
62,3753.527,
63,3811.975,
64,3788.962,
65,3777.208,
66,3768.305,
67,3871.662,
68,3924.438,
69,4099.994,
70,4198.195,
71,4191.251,
72,4141.713,
73,3924.374,
74,3758.441,
75,3671.647,
76,3727.872,
77,3822.394,
78,3863.420,
79,3872.603,
80,3898.151,
81,3905.940,
82,3861.823,
83,3763.344,
84,3746.442,
85,3752.363,
86,3677.893,
87,3639.552,
88,3681.722,
89,3648.906,
90,3628.824,
91,3598.232,
92,3620.673,
93,3574.604,
94,3606.915,
95,3576.817,
96,3660.884,
97,3613.224,
98,3592.853,
99,3655.863,
100,3676.217,
101,3714.450,
102,3604.895,
103,3684.863,
104,3624.594,
105,3704.599,
106,3718.377,
107,3650.875,
108,3590.572,
109,3616.084,
110,3640.665,
111,3609.687,
112,3613.261,
113,3636.511,
114,3662.340,
115,3623.706,
116,3564.378,
117,3615.679,
118,3632.360,
119,3656.302,
120,3550.729,
121,3580.060,
122,3650.977,
123,3701.201,
124,3630.857,
125,3643.446,
126,3670.952,
127,3667.094,
128,3663.385,
129,3710.079,
130,3614.475,
131,3575.831,
132,3660.875,
133,3650.759,
134,3594.436,
135,3647.741,
136,3595.498,
137,3572.643,
138,3592.826,
139,3607.529,
140,3615.657,
141,3614.155,
142,3612.382,
143,3618.424,
144,3627.160,
145,3644.506,
146,3622.963,
147,3649.597,
