X	Y	
161.500	490.500	
161.284	489.521	
161.068	488.542	
160.852	487.563	
160.635	486.584	
160.417	485.606	
160.198	484.627	
159.977	483.649	
159.755	482.672	
159.531	481.694	
159.305	480.718	
159.077	479.742	
158.846	478.766	
158.612	477.791	
158.374	476.817	
158.133	475.844	
157.887	474.872	
157.637	473.901	
157.382	472.932	
157.121	471.964	
156.854	470.997	
156.581	470.033	
156.299	469.071	
156.010	468.111	
155.711	467.154	
155.401	466.200	
155.081	465.250	
154.751	464.303	
154.414	463.360	
154.070	462.418	
153.721	461.478	
153.371	460.538	
153.022	459.599	
152.675	458.658	
152.333	457.716	
151.997	456.771	
151.669	455.824	
151.349	454.873	
151.040	453.920	
150.741	452.963	
150.453	452.003	
150.176	451.039	
149.910	450.073	
149.654	449.103	
149.408	448.131	
149.172	447.157	
148.946	446.180	
148.727	445.202	
148.517	444.222	
148.313	443.240	
148.116	442.257	
147.926	441.273	
147.742	440.287	
147.564	439.300	
147.392	438.313	
147.225	437.324	
147.063	436.335	
146.907	435.345	
146.756	434.353	
146.609	433.362	
146.468	432.369	
146.331	431.376	
146.199	430.382	
146.072	429.388	
145.950	428.393	
145.832	427.397	
145.718	426.401	
145.609	425.404	
145.505	424.407	
145.405	423.410	
145.309	422.412	
145.218	421.413	
145.132	420.415	
145.050	419.415	
144.973	418.416	
144.901	417.416	
144.833	416.416	
144.770	415.415	
144.711	414.414	
144.658	413.413	
144.609	412.412	
144.566	411.410	
144.527	410.408	
144.494	409.406	
144.465	408.404	
144.443	407.402	
144.425	406.399	
144.414	405.397	
144.407	404.394	
144.407	403.392	
144.413	402.389	
144.425	401.387	
144.443	400.385	
144.468	399.382	
144.500	398.380	
144.538	397.378	
144.584	396.377	
144.637	395.376	
144.698	394.375	
144.766	393.375	
144.844	392.375	
144.929	391.376	
145.023	390.378	
145.126	389.381	
145.237	388.385	
145.357	387.389	
145.486	386.395	
145.622	385.402	
145.768	384.410	
145.922	383.419	
146.084	382.430	
146.254	381.442	
146.433	380.456	
146.620	379.471	
146.815	378.487	
147.017	377.505	
147.228	376.525	
147.446	375.547	
147.672	374.570	
147.905	373.595	
148.145	372.621	
148.393	371.650	
148.647	370.680	
148.907	369.712	
149.174	368.746	
149.448	367.781	
149.727	366.818	
150.012	365.857	
150.303	364.898	
150.598	363.940	
150.899	362.983	
151.205	362.028	
151.515	361.075	
151.829	360.123	
152.147	359.172	
152.469	358.223	
152.795	357.275	
153.123	356.327	
153.454	355.381	
153.788	354.436	
154.124	353.491	
154.461	352.547	
154.800	351.604	
155.141	350.661	
155.482	349.718	
155.824	348.776	
156.167	347.833	
