X	Y	
160.167	576.500	
159.456	575.801	
158.761	575.086	
158.095	574.344	
157.467	573.570	
156.878	572.765	
156.330	571.932	
155.819	571.076	
155.342	570.201	
154.893	569.310	
154.467	568.409	
154.060	567.499	
153.668	566.582	
153.290	565.660	
152.922	564.733	
152.565	563.802	
152.217	562.867	
151.876	561.930	
151.543	560.991	
151.216	560.049	
150.894	559.105	
150.579	558.159	
150.268	557.212	
149.961	556.263	
149.659	555.313	
149.361	554.361	
149.067	553.409	
148.776	552.455	
148.488	551.500	
148.203	550.545	
147.921	549.588	
147.642	548.631	
147.365	547.673	
147.091	546.715	
146.819	545.755	
146.550	544.795	
146.282	543.835	
146.017	542.874	
145.753	541.912	
145.492	540.950	
145.232	539.987	
144.973	539.024	
144.717	538.061	
144.462	537.097	
144.209	536.133	
143.958	535.167	
143.709	534.202	
143.464	533.235	
143.221	532.268	
142.982	531.300	
142.747	530.331	
142.516	529.362	
142.288	528.391	
142.066	527.419	
141.848	526.446	
141.636	525.472	
141.429	524.496	
141.227	523.520	
141.032	522.542	
140.844	521.563	
140.662	520.583	
140.487	519.601	
140.319	518.618	
140.159	517.634	
140.007	516.648	
139.862	515.662	
139.727	514.674	
139.600	513.685	
139.481	512.695	
139.372	511.704	
139.272	510.712	
139.182	509.719	
139.101	508.725	
139.029	507.731	
138.968	506.736	
138.916	505.740	
138.875	504.744	
138.844	503.747	
138.823	502.750	
138.813	501.753	
138.813	500.756	
138.823	499.759	
138.843	498.762	
138.874	497.766	
138.914	496.769	
138.964	495.773	
139.023	494.778	
139.091	493.783	
139.166	492.789	
139.250	491.796	
139.342	490.803	
139.441	489.811	
139.547	488.819	
139.660	487.829	
139.780	486.839	
139.905	485.850	
140.037	484.861	
140.175	483.874	
140.318	482.887	
140.467	481.901	
140.620	480.916	
140.779	479.932	
140.942	478.948	
141.110	477.965	
141.282	476.983	
141.459	476.002	
141.639	475.021	
141.823	474.041	
142.011	473.062	
142.202	472.083	
142.396	471.105	
142.594	470.128	
142.795	469.151	
142.998	468.175	
143.204	467.200	
143.413	466.225	
143.624	465.250	
143.837	464.276	
144.053	463.303	
144.271	462.330	
144.490	461.357	
144.711	460.385	
144.934	459.413	
145.159	458.442	
145.385	457.470	
145.612	456.500	
145.841	455.529	
146.070	454.559	
146.301	453.589	
146.532	452.619	
146.764	451.649	
146.997	450.680	
147.230	449.710	
147.464	448.741	
147.698	447.772	
147.932	446.802	
148.167	445.833	
