X	Y	
160.500	542.500	
160.164	541.558	
159.828	540.617	
159.490	539.676	
159.152	538.735	
158.811	537.795	
158.468	536.856	
158.122	535.918	
157.772	534.981	
157.420	534.045	
157.063	533.111	
156.702	532.179	
156.336	531.248	
155.966	530.320	
155.590	529.393	
155.209	528.468	
154.823	527.546	
154.431	526.626	
154.034	525.709	
153.631	524.794	
153.222	523.881	
152.808	522.971	
152.390	522.063	
151.968	521.157	
151.544	520.251	
151.118	519.346	
150.691	518.442	
150.264	517.538	
149.837	516.635	
149.410	515.730	
148.985	514.825	
148.562	513.919	
148.141	513.012	
147.723	512.104	
147.308	511.194	
146.897	510.283	
146.490	509.370	
146.088	508.454	
145.690	507.537	
145.298	506.617	
144.912	505.695	
144.532	504.770	
144.158	503.843	
143.792	502.913	
143.432	501.980	
143.080	501.044	
142.736	500.105	
142.399	499.164	
142.072	498.219	
141.753	497.271	
141.443	496.321	
141.142	495.367	
140.850	494.411	
140.568	493.452	
140.295	492.490	
140.031	491.526	
139.775	490.559	
139.529	489.590	
139.292	488.619	
139.064	487.645	
138.845	486.669	
138.635	485.692	
138.434	484.713	
138.242	483.731	
138.059	482.748	
137.885	481.764	
137.720	480.778	
137.564	479.790	
137.417	478.801	
137.280	477.811	
137.151	476.819	
137.031	475.827	
136.921	474.833	
136.820	473.838	
136.729	472.842	
136.647	471.846	
136.573	470.849	
136.510	469.851	
136.456	468.853	
136.412	467.854	
136.377	466.855	
136.352	465.855	
136.336	464.855	
136.331	463.855	
136.335	462.856	
136.349	461.856	
136.373	460.856	
136.408	459.857	
136.452	458.858	
136.507	457.860	
136.572	456.862	
136.647	455.865	
136.733	454.869	
136.830	453.874	
136.936	452.880	
137.054	451.887	
137.181	450.895	
137.319	449.905	
137.465	448.916	
137.621	447.928	
137.787	446.942	
137.961	445.958	
138.144	444.975	
138.335	443.993	
138.534	443.013	
138.741	442.035	
138.955	441.059	
139.176	440.084	
139.405	439.110	
139.641	438.139	
139.883	437.168	
140.131	436.200	
140.386	435.233	
140.646	434.268	
140.912	433.304	
141.184	432.342	
141.460	431.381	
141.742	430.421	
142.028	429.463	
142.319	428.507	
142.614	427.552	
142.914	426.598	
143.217	425.645	
143.524	424.694	
143.835	423.743	
144.149	422.794	
144.466	421.846	
144.786	420.898	
145.109	419.952	
145.435	419.007	
145.763	418.062	
146.093	417.119	
146.425	416.176	
146.759	415.233	
147.095	414.292	
147.433	413.350	
147.772	412.410	
148.111	411.469	
148.452	410.529	
148.794	409.590	
149.137	408.651	
149.480	407.711	
149.823	406.772	
150.167	405.833	
