 ,Value
1,3257.067
2,3239.994
3,3205.121
4,3200.945
5,3226.457
6,3244.204
7,3242.310
8,3217.220
9,3230.782
10,3247.921
11,3212.337
12,3229.354
13,3238.931
14,3214.938
15,3211.008
16,3229.394
17,3232.627
18,3234.807
19,3223.897
20,3229.742
21,3223.197
22,3236.874
23,3238.971
24,3237.284
25,3241.930
26,3218.442
27,3193.784
28,3219.936
29,3229.995
30,3244.965
31,3228.718
32,3244.619
33,3215.922
34,3220.182
35,3227.726
36,3270.653
37,3269.112
38,3238.199
39,3221.050
40,3212.273
41,3216.306
42,3251.593
43,3245.618
44,3226.185
45,3242.359
46,3235.432
47,3225.081
48,3231.590
49,3236.883
50,3242.345
51,3260.940
52,3236.826
53,3233.885
54,3234.876
55,3262.279
56,3245.315
57,3249.793
58,3236.994
59,3257.434
60,3243.806
61,3219.299
62,3222.437
63,3238.537
64,3254.427
65,3229.965
66,3219.853
67,3234.234
