 ,Value
1,3266.431
2,3253.129
3,3257.715
4,3287.612
5,3296.937
6,3274.196
7,3281.545
8,3281.595
9,3279.003
10,3306.124
11,3271.028
12,3287.397
13,3251.639
14,3268.158
15,3273.861
16,3288.803
17,3366.435
18,3305.747
19,3295.491
20,3291.508
21,3285.050
22,3272.883
23,3273.367
24,3267.385
25,3265.941
26,3303.610
27,3324.810
28,3300.348
29,3320.690
30,3297.555
31,3285.519
32,3267.932
33,3328.878
34,3307.544
35,3318.114
36,3278.615
37,3294.597
38,3308.137
39,3316.673
40,3279.802
41,3284.246
42,3271.876
43,3268.365
44,3293.334
45,3287.704
46,3272.208
47,3318.181
48,3336.548
49,3307.383
50,3319.308
51,3303.235
52,3311.470
53,3279.802
54,3312.719
55,3287.441
56,3296.424
57,3334.778
58,3355.151
59,3278.615
60,3302.065
61,3326.423
62,3326.124
63,3311.840
64,3282.474
65,3264.370
66,3320.138
67,3330.512
68,3289.554
69,3321.584
70,3315.447
71,3268.178
72,3297.110
