 ,Value
1,3545.402
2,3519.502
3,3500.384
4,3518.224
5,3401.315
6,3504.917
7,3579.563
8,3473.725
9,3431.920
10,3496.321
11,3548.526
12,3495.389
13,3456.609
14,3491.918
15,3543.984
16,3527.293
17,3644.431
18,3618.942
19,3629.655
20,3604.076
21,3702.741
22,3610.685
23,3558.175
24,3609.065
25,3631.685
26,3749.624
27,3700.159
28,3645.551
29,3701.076
30,3724.109
31,3706.040
32,3646.770
33,3599.371
34,3671.798
35,3558.413
36,3603.385
37,3662.252
38,3723.634
39,3643.851
40,3608.687
41,3669.276
42,3603.959
43,3612.815
44,3654.604
45,3610.777
46,3520.588
47,3560.782
48,3556.778
49,3574.574
50,3550.557
51,3487.766
52,3515.890
53,3468.464
54,3440.296
55,3499.182
56,3482.036
57,3539.462
58,3553.329
59,3570.418
60,3645.208
61,3589.783
62,3630.608
63,3610.517
64,3629.185
65,3621.578
66,3584.320
67,3546.456
68,3551.216
69,3554.361
70,3543.092
71,3523.526
72,3487.040
73,3545.928
74,3543.139
75,3592.684
76,3572.537
77,3472.746
78,3595.399
79,3724.478
80,3668.015
81,3666.893
82,3567.543
83,3577.736
84,3645.632
85,3533.597
86,3511.561
87,3492.227
88,3501.341
89,3483.171
90,3590.124
91,3575.838
92,3535.538
93,3497.257
94,3528.229
95,3501.260
96,3459.023
97,3471.481
98,3472.665
99,3493.580
100,3525.783
101,3509.511
102,3522.784
103,3457.541
104,3467.034
105,3482.496
106,3420.768
107,3479.100
108,3546.183
109,3574.176
110,3508.628
111,3557.168
112,3562.856
113,3561.561
114,3629.885
115,3662.761
116,3615.618
117,3685.340
118,3497.205
119,3477.501
120,3472.055
121,3471.351
122,3496.791
123,3550.296
124,3561.339
125,3520.238
