 ,Value
1,3366.200
2,3382.394
3,3369.967
4,3379.124
5,3379.985
6,3367.966
7,3338.666
8,3357.964
9,3401.414
10,3435.411
11,3414.111
12,3345.440
13,3408.340
14,3391.719
15,3404.370
16,3337.599
17,3368.698
18,3439.904
19,3390.352
20,3331.997
21,3349.869
22,3401.846
23,3384.816
24,3427.686
25,3400.400
26,3335.095
27,3373.160
28,3345.012
29,3417.190
30,3347.099
31,3413.708
32,3395.453
33,3369.861
34,3419.198
35,3396.632
36,3391.039
37,3413.904
38,3409.042
39,3427.794
40,3406.449
41,3428.248
42,3356.502
43,3386.019
44,3405.310
45,3391.374
46,3391.215
47,3458.206
48,3439.356
49,3413.095
50,3359.985
51,3393.388
52,3356.857
53,3370.280
54,3378.976
55,3472.536
56,3466.923
57,3377.451
58,3387.123
59,3377.032
60,3403.594
61,3378.478
62,3333.250
63,3416.482
64,3427.745
65,3400.678
66,3353.415
67,3399.222
68,3342.536
69,3427.991
70,3419.339
71,3427.311
72,3386.986
73,3353.598
74,3355.871
75,3382.558
76,3414.025
77,3394.256
78,3437.655
79,3409.388
80,3358.865
81,3368.589
82,3390.301
83,3415.063
84,3384.381
85,3372.645
86,3348.361
87,3353.698
88,3423.926
89,3362.628
90,3354.613
91,3405.821
92,3397.128
93,3391.369
94,3337.071
95,3380.349
96,3348.433
97,3357.568
98,3412.662
99,3428.414
100,3386.133
101,3422.047
102,3435.661
103,3357.823
