 ,Value
1,3432.280
2,3471.265
3,3473.677
4,3382.376
5,3416.455
6,3406.905
7,3358.996
8,3396.273
9,3438.122
10,3447.309
11,3442.043
12,3414.163
13,3429.158
14,3398.681
15,3417.319
16,3473.122
17,3430.133
18,3355.938
19,3460.692
20,3413.193
21,3440.065
22,3466.152
23,3435.839
24,3378.545
25,3442.521
26,3399.919
27,3448.101
28,3391.109
29,3422.822
30,3463.064
31,3420.272
32,3397.399
33,3440.761
34,3439.750
35,3467.706
36,3450.080
37,3489.264
38,3481.800
39,3498.357
40,3401.587
41,3388.519
42,3411.950
43,3425.731
44,3464.641
45,3535.511
46,3372.011
47,3418.500
48,3485.060
49,3408.282
50,3434.052
51,3433.757
52,3445.993
53,3437.517
54,3485.894
55,3474.083
56,3454.335
57,3445.685
58,3421.752
59,3431.779
60,3461.324
61,3469.978
62,3446.320
63,3419.492
64,3473.160
65,3439.328
66,3457.792
67,3379.580
68,3403.144
69,3442.681
70,3400.519
71,3401.725
72,3456.409
73,3497.142
74,3418.809
75,3400.813
76,3452.167
77,3411.938
78,3368.510
79,3461.428
80,3461.945
81,3457.395
82,3466.564
83,3425.894
84,3427.288
85,3421.952
86,3466.412
87,3431.272
88,3443.980
89,3443.904
90,3460.207
91,3436.326
92,3430.684
93,3437.407
94,3416.910
95,3401.825
96,3413.553
97,3461.299
98,3530.976
99,3489.534
100,3502.776
101,3478.180
102,3472.555
103,3404.662
