 ,Value
1,3493.088
2,3489.475
3,3473.499
4,3559.212
5,3581.980
6,3487.537
7,3521.396
8,3512.860
9,3566.914
10,3511.857
11,3517.395
12,3608.057
13,3620.795
14,3519.861
15,3674.918
16,3638.160
17,3682.028
18,3643.698
19,3642.961
20,3619.200
21,3638.856
22,3602.366
23,3636.594
24,3750.627
25,3778.647
26,3645.401
27,3684.726
28,3641.846
29,3669.737
30,3624.714
31,3577.330
32,3573.808
33,3552.034
34,3569.196
35,3665.812
36,3700.060
37,3644.749
38,3682.606
39,3668.704
40,3684.288
41,3737.022
42,3631.083
43,3721.781
44,3656.077
45,3617.202
46,3556.802
47,3569.537
48,3522.606
49,3509.036
50,3547.002
51,3594.295
52,3617.384
53,3573.752
54,3542.700
55,3515.191
56,3524.769
57,3513.747
58,3502.547
59,3595.608
60,3521.321
61,3552.794
62,3612.766
63,3469.845
64,3504.675
65,3562.756
66,3558.435
67,3534.194
68,3513.645
69,3509.568
70,3559.695
71,3582.453
72,3512.531
73,3606.138
74,3634.683
75,3603.308
76,3686.508
77,3566.902
78,3627.245
79,3709.787
80,3674.086
81,3663.445
82,3633.023
83,3546.749
84,3542.802
85,3519.807
86,3526.442
87,3517.342
88,3547.655
89,3569.160
90,3516.281
91,3489.796
92,3519.151
93,3466.196
94,3481.922
95,3498.516
96,3444.811
97,3474.991
98,3473.766
99,3521.614
100,3508.990
101,3504.302
102,3548.166
103,3474.120
104,3596.928
105,3576.293
106,3568.943
107,3523.885
108,3523.228
109,3555.525
110,3587.796
111,3677.877
112,3702.496
113,3695.026
114,3683.647
115,3626.771
116,3597.924
117,3527.495
118,3470.050
119,3582.087
120,3601.921
121,3626.123
122,3562.894
123,3528.070
