 ,Value
1,3785.152
2,3778.369
3,3768.908
4,3831.180
5,3798.350
6,3630.703
7,3632.962
8,3593.549
9,3650.133
10,3687.573
11,3604.976
12,3600.781
13,3574.147
14,3551.984
15,3604.423
16,3591.915
17,3592.295
18,3563.337
19,3590.420
20,3637.406
21,3633.942
22,3568.432
23,3525.554
24,3631.501
25,3673.761
26,3790.500
27,3755.068
28,3918.295
29,3948.755
30,3945.466
31,3822.692
32,3568.682
33,3618.718
34,3521.935
35,3484.457
36,3500.075
37,3596.463
38,3579.155
39,3574.401
40,3498.019
41,3516.928
42,3555.626
43,3523.750
44,3527.882
45,3518.560
46,3469.711
47,3490.137
48,3505.709
49,3553.670
50,3557.180
51,3545.933
52,3554.970
53,3458.132
54,3481.762
55,3555.781
56,3584.737
57,3563.225
58,3482.605
59,3549.761
60,3508.147
61,3439.207
62,3494.181
63,3492.253
64,3476.075
65,3477.672
66,3511.722
67,3505.172
68,3417.315
69,3429.373
70,3451.672
71,3517.452
72,3515.762
73,3527.219
74,3519.646
75,3506.373
76,3499.335
77,3556.187
78,3473.628
79,3503.541
80,3491.181
81,3494.063
82,3474.066
83,3493.519
84,3475.169
85,3492.492
86,3430.051
87,3495.543
88,3454.525
89,3516.336
90,3450.013
91,3493.354
92,3520.038
93,3490.625
94,3522.780
95,3541.107
96,3581.805
97,3566.199
98,3498.654
99,3535.279
100,3487.055
101,3455.489
102,3472.341
103,3492.498
104,3445.478
105,3488.420
106,3463.808
107,3410.125
108,3510.821
109,3432.941
110,3447.658
111,3457.180
112,3419.646
113,3453.658
114,3577.532
115,3552.738
116,3476.245
117,3493.368
118,3512.484
119,3494.612
120,3514.889
121,3591.610
122,3590.390
123,3570.581
124,3582.970
125,3549.953
126,3553.512
127,3503.465
128,3533.431
129,3497.817
130,3508.552
131,3512.003
132,3504.007
133,3517.569
134,3451.138
