X	Y
293.833	353.833
293.262	354.655
292.690	355.477
292.119	356.299
291.548	357.120
290.977	357.943
290.407	358.765
289.837	359.588
289.267	360.411
288.698	361.234
288.130	362.058
287.562	362.882
286.995	363.707
286.429	364.533
285.864	365.359
285.300	366.185
284.737	367.013
284.175	367.841
283.615	368.670
283.055	369.500
282.497	370.331
281.941	371.163
281.386	371.996
280.832	372.830
280.280	373.665
279.730	374.501
279.182	375.338
278.636	376.177
278.092	377.017
277.550	377.858
277.010	378.701
276.472	379.545
275.936	380.391
275.404	381.238
274.873	382.087
274.346	382.937
273.821	383.789
273.298	384.643
272.779	385.499
272.263	386.356
271.749	387.215
271.239	388.076
270.733	388.940
270.230	389.805
269.730	390.672
269.234	391.541
268.741	392.413
268.253	393.286
267.768	394.162
267.287	395.040
266.811	395.920
266.339	396.802
265.871	397.687
265.408	398.574
264.949	399.464
264.494	400.355
264.044	401.249
263.598	402.145
263.156	403.043
262.719	403.944
262.286	404.846
261.857	405.750
261.432	406.657
261.012	407.565
260.596	408.475
260.184	409.387
259.776	410.301
259.372	411.217
258.973	412.135
258.578	413.054
258.187	413.976
257.800	414.899
257.417	415.824
257.039	416.750
256.664	417.678
256.294	418.608
255.927	419.539
255.565	420.473
255.207	421.407
254.853	422.343
254.503	423.281
254.157	424.220
253.814	425.161
253.476	426.103
253.142	427.046
252.812	427.991
252.486	428.937
252.164	429.885
251.846	430.834
251.532	431.784
251.222	432.736
250.915	433.688
250.613	434.643
250.314	435.598
250.020	436.554
249.729	437.512
249.442	438.471
249.159	439.431
248.880	440.392
248.605	441.354
248.333	442.318
248.064	443.282
247.799	444.247
247.538	445.213
247.279	446.180
247.024	447.148
246.772	448.116
246.523	449.086
246.277	450.056
246.034	451.027
245.793	451.998
245.555	452.970
245.320	453.943
245.087	454.917
244.856	455.890
244.628	456.865
244.401	457.840
244.177	458.815
243.954	459.791
243.733	460.767
243.514	461.744
243.296	462.720
243.079	463.698
242.863	464.675
242.649	465.653
242.435	466.630
242.223	467.608
242.011	468.587
241.799	469.565
241.588	470.543
241.377	471.522
241.167	472.500
