 ,Value
1,3631.288
2,3717.268
3,3662.684
4,3647.900
5,3678.708
6,3632.761
7,3628.681
8,3669.136
9,3584.679
10,3579.911
11,3518.516
12,3577.014
13,3628.130
14,3643.022
15,3600.861
16,3622.739
17,3589.301
18,3619.387
19,3505.036
20,3423.313
21,3436.496
22,3549.033
23,3509.626
24,3523.913
25,3479.939
26,3538.103
27,3458.958
28,3441.770
29,3471.473
30,3493.892
31,3465.860
32,3541.948
33,3562.050
34,3515.479
35,3524.183
36,3574.548
37,3478.130
38,3490.576
39,3514.886
40,3618.665
41,3560.072
42,3605.404
43,3687.115
44,3646.046
45,3698.729
46,3625.470
47,3597.597
48,3534.258
49,3500.744
50,3615.051
51,3630.634
52,3697.662
53,3688.149
54,3591.641
55,3664.584
56,3505.642
57,3529.775
58,3521.885
59,3457.606
60,3454.805
61,3508.983
62,3492.041
63,3450.166
64,3472.672
65,3489.994
66,3475.772
67,3511.311
68,3467.514
69,3473.113
70,3474.032
71,3462.342
72,3476.919
73,3515.744
74,3428.428
75,3515.176
76,3438.251
77,3452.115
78,3384.181
79,3418.633
80,3407.583
81,3371.689
82,3380.247
83,3433.963
84,3415.452
85,3428.490
86,3531.143
87,3496.934
88,3489.742
89,3432.390
90,3397.975
91,3483.915
92,3521.721
93,3444.012
94,3471.447
95,3499.304
96,3443.493
97,3390.877
98,3411.128
99,3439.750
100,3407.124
101,3410.485
102,3426.958
103,3390.866
104,3416.704
105,3437.978
106,3449.635
107,3368.448
108,3444.533
109,3442.577
110,3461.064
111,3466.700
112,3456.428
113,3557.001
114,3575.223
115,3638.281
116,3635.789
117,3695.206
118,3622.711
119,3639.542
120,3582.133
121,3518.740
122,3511.826
123,3529.306
124,3482.275
125,3494.781
126,3521.169
127,3567.728
128,3523.820
129,3531.090
130,3538.535
131,3612.879
132,3512.793
133,3478.756
134,3467.017
135,3508.784
