 ,Value
1,3553.708
2,3520.582
3,3522.618
4,3552.941
5,3570.594
6,3487.797
7,3537.562
8,3559.023
9,3517.908
10,3509.866
11,3606.159
12,3560.965
13,3529.789
14,3581.853
15,3563.620
16,3622.891
17,3552.949
18,3565.494
19,3591.716
20,3578.169
21,3610.055
22,3649.905
23,3577.248
24,3648.181
25,3673.172
26,3726.966
27,3769.576
28,3711.338
29,3616.766
30,3725.710
31,3699.754
32,3670.313
33,3567.633
34,3581.054
35,3631.471
36,3610.284
37,3618.133
38,3639.779
39,3718.095
40,3731.441
41,3688.161
42,3643.939
43,3655.007
44,3669.412
45,3586.089
46,3664.052
47,3515.279
48,3564.566
49,3500.332
50,3500.770
51,3505.486
52,3581.739
53,3578.774
54,3591.891
55,3543.409
56,3448.912
57,3578.113
58,3571.974
59,3573.764
60,3634.162
61,3581.766
62,3624.682
63,3660.554
64,3585.930
65,3594.958
66,3601.245
67,3527.110
68,3511.075
69,3504.051
70,3514.005
71,3595.699
72,3558.719
73,3570.228
74,3595.902
75,3615.086
76,3597.995
77,3585.731
78,3625.676
79,3614.807
80,3649.720
81,3655.338
82,3589.876
83,3592.702
84,3478.965
85,3500.394
86,3491.270
87,3514.830
88,3498.489
89,3496.174
90,3561.155
91,3564.067
92,3626.181
93,3485.145
94,3464.542
95,3524.581
96,3488.943
97,3455.656
98,3498.670
99,3423.505
100,3430.571
101,3528.558
102,3543.276
103,3556.213
104,3506.330
105,3488.109
106,3467.522
107,3524.014
108,3563.306
109,3542.431
110,3628.769
111,3633.273
112,3593.057
113,3597.473
114,3605.615
115,3581.426
116,3548.741
117,3603.142
118,3475.702
119,3547.733
120,3557.650
121,3541.466
122,3574.031
123,3570.210
124,3528.957
125,3532.767
