 ,Value
1,3288.656
2,3333.313
3,3284.893
4,3259.795
5,3276.771
6,3303.199
7,3312.143
8,3286.537
9,3280.237
10,3287.252
11,3254.879
12,3286.202
13,3280.046
14,3301.834
15,3309.737
16,3271.598
17,3275.710
18,3280.016
19,3297.656
20,3292.335
21,3264.847
22,3260.484
23,3263.784
24,3266.112
25,3267.788
26,3281.320
27,3283.491
28,3268.986
29,3306.454
30,3266.168
31,3287.302
32,3297.909
33,3274.545
34,3300.076
35,3318.562
36,3267.690
37,3290.232
38,3279.675
39,3272.345
40,3309.864
41,3322.396
42,3282.783
43,3274.165
44,3301.358
45,3341.057
46,3283.123
47,3247.458
48,3244.545
49,3269.781
50,3288.927
51,3305.466
52,3324.318
53,3269.503
54,3314.437
55,3296.116
56,3309.323
57,3283.994
58,3278.071
59,3275.553
60,3303.171
61,3302.751
62,3318.464
63,3304.179
64,3291.919
65,3286.258
66,3315.202
67,3282.321
68,3318.634
69,3331.800
70,3323.935
71,3315.122
72,3299.907
73,3311.563
74,3315.855
75,3306.507
76,3293.663
77,3317.939
78,3291.037
79,3302.986
80,3326.319
81,3315.366
82,3268.609
83,3309.820
84,3296.284
85,3309.309
86,3307.755
87,3319.708
88,3324.365
