 ,Mean,Min,Max,Median,Ch,Frame,Length
1,5686.521,3736,12247,5390.500,1,3,80.426
2,5602.912,3717,11852,5330.500,1,4,80.426
3,4559.152,3514,9679,4385.500,1,5,80.426
4,4631.739,3433,11273,4441.500,1,6,80.426
5,4532.075,3607,8402,4412.000,1,7,80.426
6,4551.659,3504,8349,4382.500,1,8,80.426
7,4634.790,3555,11496,4390.000,1,9,80.426
8,4587.453,3519,9334,4389.500,1,10,80.426
9,4610.825,3374,9298,4397.000,1,11,80.426
10,4555.494,3524,9437,4377.500,1,12,80.426
11,4585.559,3570,9143,4408.000,1,13,80.426
12,4585.763,3521,8220,4424.500,1,14,80.426
13,4635.042,3461,9068,4489.500,1,15,80.426
14,4631.614,3596,9994,4465.500,1,16,80.426
15,4637.626,3486,8767,4463.000,1,17,80.426
16,4650.612,3476,8035,4517.500,1,18,80.426
17,4611.227,3521,7841,4417.000,1,19,80.426
18,4680.086,3425,9367,4493.500,1,20,80.426
19,4670.597,3454,9241,4471.500,1,21,80.426
20,4687.241,3468,9446,4468.500,1,22,80.426
21,4698.926,3486,9667,4410.500,1,23,80.426
22,4708.581,3420,10425,4507.500,1,24,80.426
23,4729.586,3411,11155,4519.500,1,25,80.426
24,4677.765,3461,10067,4444.500,1,26,80.426
25,4753.326,3487,10484,4559.500,1,27,80.426
26,4703.719,3349,8627,4538.000,1,28,80.426
27,4706.289,3468,7819,4583.500,1,29,80.426
28,4724.661,3423,9921,4569.500,1,30,80.426
29,4718.620,3442,8808,4600.000,1,31,80.426
30,4664.298,3483,7834,4556.500,1,32,80.426
31,4691.085,3487,8090,4588.500,1,33,80.426
32,4721.689,3527,9021,4628.000,1,34,80.426
33,4709.913,3475,8931,4600.500,1,35,79.323
34,4672.741,3551,8051,4607.500,1,36,79.323
35,4682.975,3548,7866,4558.500,1,37,79.323
36,4730.390,3629,8176,4601.000,1,38,79.323
37,4756.505,3553,9762,4570.500,1,39,79.323
38,4757.748,3507,10415,4584.500,1,40,79.323
39,4719.259,3614,8860,4560.000,1,41,79.323
40,4699.866,3558,9232,4574.000,1,42,79.323
41,4701.453,3414,9519,4580.500,1,43,79.323
42,4701.099,3462,8456,4587.000,1,44,79.323
43,4703.380,3386,9720,4578.000,1,45,79.323
44,4723.366,3402,10369,4580.500,1,46,79.323
45,4702.976,3448,10528,4584.000,1,47,79.323
46,4694.562,3470,7554,4557.500,1,48,79.323
47,4694.820,3409,7331,4608.500,1,49,79.323
48,4658.444,3376,7524,4563.500,1,50,79.323
49,4672.639,3391,8472,4573.500,1,51,79.323
50,4716.113,3374,7531,4600.000,1,52,79.323
51,4725.756,3307,8979,4597.000,1,53,79.323
52,4761.839,3311,10087,4617.000,1,54,79.323
53,4742.280,3326,9717,4572.000,1,55,79.323
54,4690.238,3415,8634,4597.000,1,56,79.323
55,4656.596,3239,7696,4554.500,1,57,79.323
56,4647.995,3304,7751,4553.000,1,58,79.323
57,4653.868,3305,7895,4541.500,1,59,79.323
58,4636.645,3446,8387,4524.000,1,60,79.323
59,4632.551,3392,8392,4528.500,1,61,79.323
60,4593.397,3366,9275,4457.500,1,62,79.323
61,4588.680,3340,9547,4444.000,1,63,79.323
62,4634.911,3311,9398,4533.000,1,64,79.323
63,4643.759,3427,8234,4539.000,1,65,79.323
64,4625.151,3343,8817,4513.500,1,66,79.323
65,4642.988,3364,9044,4499.000,1,67,79.323
66,4683.413,3376,8685,4571.000,1,68,79.323
67,4687.494,3408,8304,4567.500,1,69,79.323
68,4699.164,3323,8423,4569.500,1,70,79.323
69,4657.904,3410,8308,4543.500,1,71,79.323
70,4663.499,3381,7715,4558.000,1,72,79.323
71,4679.778,3245,8984,4527.500,1,73,79.323
72,4675.149,3341,8866,4551.000,1,74,79.323
73,4629.280,3339,9321,4514.500,1,75,79.323
74,4650.156,3399,8135,4521.000,1,76,79.323
75,4668.976,3395,9059,4578.500,1,77,79.323
76,4604.524,3428,7232,4485.500,1,78,79.323
77,4599.251,3413,7188,4495.000,1,79,79.323
78,4573.710,3430,7605,4472.000,1,80,79.323
79,4541.419,3401,7356,4433.000,1,81,79.323
80,4541.357,3450,7306,4420.500,1,82,79.323
81,4500.730,3263,8198,4366.500,1,83,79.323
82,4536.875,3419,9025,4394.500,1,84,79.323
83,4520.702,3259,8154,4397.000,1,85,79.323
84,4541.122,3516,7570,4452.500,1,86,79.323
85,4522.656,3336,8185,4402.500,1,87,79.323
86,4576.079,3379,8008,4445.000,1,88,79.323
87,4559.666,3467,8276,4408.000,1,89,79.323
88,4536.005,3386,8832,4379.500,1,90,79.323
89,4542.955,3436,7963,4401.000,1,91,79.323
90,4619.217,3271,8292,4491.500,1,92,79.323
