 ,Mean,Min,Max,Median,Ch,Frame,Length
1,6173.873,3703,10494,6115.5,1,10,83.173
2,6143.981,3813,10201,6038.5,1,11,83.173
3,4306.169,3386,5836,4295.5,1,12,83.173
4,4282.656,3500,5545,4249.0,1,13,83.173
5,4282.479,3480,5479,4252.5,1,14,83.173
6,4275.73,3490,5480,4255.5,1,15,83.173
7,4296.133,3374,5872,4255.5,1,16,83.173
8,4276.178,3446,5467,4232.0,1,17,83.173
9,4281.455,3483,5591,4245.5,1,18,83.183
10,4335.583,3439,5901,4305.0,1,19,83.183
11,4333.297,3442,5774,4309.0,1,20,83.183
12,4336.628,3414,5610,4317.0,1,21,83.183
13,4345.742,3458,5641,4314.0,1,22,83.183
14,4386.43,3462,5996,4360.5,1,23,83.183
15,4403.433,3417,5791,4381.5,1,24,83.183
16,4410.158,3559,5902,4369.0,1,25,83.183
17,4407.675,3332,5855,4356.5,1,26,81.635
18,4424.718,3487,6142,4402.5,1,27,81.635
19,4447.093,3561,5999,4408.5,1,28,81.635
20,4447.632,3439,6176,4415.0,1,29,81.635
21,4463.879,3569,6119,4431.0,1,30,81.635
22,4477.575,3634,5952,4436.5,1,31,81.635
23,4454.212,3368,6507,4431.5,1,32,81.635
24,4503.396,3638,6052,4465.5,1,33,81.635
25,4479.093,3508,6131,4443.0,1,34,81.635
26,4497.624,3378,6434,4477.0,1,35,81.635
27,4515.763,3602,6145,4460.0,1,36,81.635
28,4515.39,3546,6281,4472.5,1,37,81.635
29,4535.4,3466,6383,4504.0,1,38,81.635
30,4503.568,3501,6330,4462.5,1,39,81.635
31,4532.155,3488,6389,4492.5,1,40,81.635
32,4492.113,3427,6163,4468.5,1,41,81.635
33,4508.701,3340,6084,4491.0,1,42,81.635
34,4510.295,3332,6132,4486.0,1,43,81.635
35,4513.643,3358,6303,4500.5,1,44,81.635
36,4535.859,3459,6269,4516.5,1,45,81.635
37,4529.649,3456,6636,4483.5,1,46,81.635
38,4556.837,3481,6565,4505.0,1,47,81.635
39,4559.016,3566,6422,4509.0,1,48,81.635
40,4581.016,3615,6155,4538.5,1,49,81.635
41,4579.073,3540,6439,4544.5,1,50,81.635
42,4572.483,3540,6070,4522.5,1,51,81.635
43,4529.54,3490,6105,4484.0,1,52,81.635
44,4521.877,3360,6473,4500.0,1,53,81.635
45,4516.553,3462,6319,4474.5,1,54,81.635
46,4531.769,3425,6134,4487.0,1,55,81.635
47,4528.255,3285,6086,4481.0,1,56,81.635
48,4535.308,3522,6083,4502.0,1,57,81.635
49,4553.699,3516,6395,4523.0,1,58,81.635
50,4551.576,3477,6500,4498.0,1,59,81.635
51,4541.15,3470,6677,4489.5,1,60,81.635
52,4571.496,3593,6599,4511.0,1,61,81.635
53,4571.322,3464,6883,4510.0,1,62,81.635
54,4602.699,3515,6924,4541.0,1,63,81.635
55,4596.274,3613,6713,4566.0,1,64,81.635
56,4589.501,3606,6518,4534.5,1,65,81.635
57,4603.471,3553,6654,4566.5,1,66,81.635
58,4597.164,3525,6751,4556.0,1,67,81.635
59,4583.694,3630,6569,4527.5,1,68,81.635
60,4601.902,3644,6774,4568.5,1,69,81.635
61,4578.814,3540,6745,4536.5,1,70,81.635
62,4636.844,3631,6320,4594.5,1,71,83.174
63,4593.66,3605,6600,4557.5,1,72,83.174
64,4597.415,3518,6911,4569.5,1,73,83.174
65,4570.073,3559,6747,4533.5,1,74,83.174
66,4570.167,3533,7248,4512.0,1,75,83.174
67,4577.027,3571,7375,4524.5,1,76,83.174
68,4588.852,3519,6707,4553.0,1,77,83.174
69,4608.07,3514,6699,4549.0,1,78,83.174
70,4574.323,3491,6823,4502.5,1,79,83.174
71,4560.035,3548,6644,4517.5,1,80,83.174
72,4555.444,3367,6350,4514.0,1,81,83.174
73,4543.87,3574,6565,4499.5,1,82,83.174
74,4579.412,3498,6529,4525.0,1,83,83.174
75,4581.039,3587,6640,4534.0,1,84,83.82
76,4602.051,3524,6586,4570.0,1,85,83.82
77,4575.677,3581,6148,4538.0,1,86,83.82
78,4579.118,3561,6365,4548.0,1,87,83.82
79,4617.984,3458,6278,4580.0,1,88,81.321
80,4613.184,3473,6477,4540.0,1,89,81.321
81,4570.653,3382,6645,4555.5,1,90,79.577
82,4584.14,3471,6174,4582.5,1,91,79.577
83,4587.461,3558,6562,4527.0,1,92,79.577
84,4589.505,3461,6730,4554.0,1,93,79.577
85,4608.064,3580,6462,4608.0,1,94,79.714
86,4588.422,3497,6472,4552.0,1,95,78.476
87,4568.344,3427,6354,4545.0,1,96,76.69
88,4583.466,3528,6532,4540.0,1,97,76.69
89,4580.521,3635,6226,4538.0,1,98,76.69
