 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3549.923,3308,3877,3552.000,1,1,8.139
2,3467.630,3197,3951,3468.000,1,2,10.000
3,3512.469,3203,3883,3512.000,1,3,19.558
4,3478.395,3183,3892,3461.000,1,4,15.182
5,3523.125,3284,3851,3504.000,1,5,10.259
6,3552.883,3161,3947,3537.000,1,6,20.359
7,3501.808,3163,3763,3511.000,1,7,11.424
8,3547.482,3255,4070,3530.000,1,8,12.659
9,3527.955,3186,3801,3519.000,1,9,19.235
10,3496.127,3144,4029,3485.500,1,10,15.524
11,3550.245,3296,4073,3513.000,1,11,14.534
12,3534.800,3235,3934,3538.000,1,12,14.534
13,3570.104,3263,3957,3570.000,1,13,11.597
14,3550.814,3222,3911,3528.000,1,14,9.055
15,3566.578,3175,4008,3563.000,1,15,13.730
16,3550.048,3206,3901,3561.000,1,16,13.730
