 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3305.520,3076,3586,3294.000,2,1,11.673
2,3305.554,3045,3590,3310.000,2,2,16.985
3,3315.367,3096,3614,3308.000,2,3,10.966
4,3307.658,3104,3612,3294.500,2,4,10.966
5,3302.530,3088,3506,3296.000,2,5,12.093
6,3317.119,3089,3741,3318.000,2,6,18.446
7,3344.696,3071,3712,3334.500,2,7,22.940
8,3347.446,3112,3692,3334.000,2,8,15.890
9,3362.508,3146,3846,3357.000,2,9,11.336
10,3350.948,3138,3807,3339.000,2,10,12.619
11,3352.727,3131,3713,3353.000,2,11,14.009
12,3377.590,3132,3776,3365.500,2,12,6.801
13,3376.896,3103,3591,3365.500,2,13,9.657
14,3372.936,3070,3674,3376.000,2,14,10.062
15,3399.982,3173,3848,3400.500,2,15,10.062
16,3462.352,3202,3878,3453.000,2,16,13.647
17,3424.962,3109,3779,3417.000,2,17,12.021
