 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3298.218,3076,3551,3296.000,2,1,38.118
2,3286.308,3013,3583,3287.000,2,2,33.095
3,3298.879,3040,3584,3300.000,2,3,33.095
4,3282.890,3078,3581,3276.000,2,4,33.095
5,3298.751,3036,3631,3290.000,2,5,33.095
6,3300.883,3096,3679,3289.000,2,6,33.095
7,3308.839,3059,3665,3305.000,2,7,33.095
8,3314.736,3040,3605,3309.000,2,8,33.095
9,3322.280,3063,3718,3312.500,2,9,56.902
10,3335.691,3050,3740,3334.000,2,10,56.902
11,3339.065,3013,3727,3328.500,2,11,56.902
12,3344.579,3064,3780,3338.000,2,12,58.722
13,3367.738,3120,3827,3356.000,2,13,58.722
14,3365.023,3093,3870,3366.000,2,14,58.722
15,3378.635,3126,3734,3378.000,2,15,58.722
16,3385.715,3007,4102,3371.000,2,16,58.722
17,3373.816,3067,3753,3366.000,2,17,58.722
18,3398.577,3066,3827,3387.000,2,18,58.722
19,3415.901,3129,3844,3406.000,2,19,58.722
20,3387.825,3142,3746,3385.000,2,20,38.053
