 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3310.304,3031,3727,3304.000,2,1,142.062
2,3322.589,3004,3843,3316.000,2,2,149.152
3,3345.851,3033,3786,3343.000,2,3,141.280
4,3347.672,3041,3743,3341.000,2,4,129.734
5,3370.796,3039,3839,3359.000,2,5,145.079
6,3428.286,3070,4365,3409.500,2,6,155.219
7,3455.879,3057,4224,3438.000,2,7,164.515
8,3501.016,3060,4548,3463.000,2,8,158.666
9,3528.522,3073,4495,3501.000,2,9,159.074
10,3521.119,3092,4332,3492.000,2,10,174.390
11,3511.641,3051,4731,3482.000,2,11,176.628
12,3503.919,3109,4860,3475.000,2,12,194.143
13,3585.151,3112,5945,3532.500,2,13,202.010
14,3621.526,3122,5405,3574.000,2,14,207.415
15,3667.078,3131,5970,3605.000,2,15,203.959
16,3745.478,3157,6634,3675.000,2,16,204.693
17,3782.416,3178,6414,3720.000,2,17,206.611
18,3834.232,3160,7144,3749.000,2,18,212.710
19,3877.344,3177,7245,3776.500,2,19,223.542
20,3908.769,3236,7293,3809.000,2,20,209.688
