 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3641.148,3259,4146,3628.000,1,1,69.529
2,3653.718,3241,4223,3640.000,1,2,78.285
3,3634.973,3230,4435,3626.000,1,3,96.328
4,3641.895,3204,4326,3622.000,1,4,80.053
5,3596.251,3189,4096,3586.000,1,5,75.010
6,3615.623,3131,4114,3600.500,1,6,83.761
7,3609.044,3174,4432,3598.500,1,7,104.638
8,3602.123,3200,4346,3600.000,1,8,114.138
9,3657.159,3221,4325,3647.000,1,9,119.672
10,3670.911,3174,4340,3661.000,1,10,134.682
11,3675.259,3204,4329,3657.000,1,11,129.366
12,3686.941,3194,4362,3675.000,1,12,132.266
13,3702.261,3205,4460,3689.000,1,13,114.400
14,3671.571,3141,4359,3661.000,1,14,120.573
15,3687.663,3200,4297,3674.000,1,15,124.986
16,3674.245,3225,4414,3663.000,1,16,116.940
17,3699.620,3229,4416,3677.000,1,17,116.577
