 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3309.789,3031,3645,3305.000,2,1,113.409
2,3321.704,3055,3692,3313.000,2,2,127.680
3,3323.407,3044,3814,3319.000,2,3,136.852
4,3333.787,3042,3828,3329.000,2,4,131.528
5,3359.017,3059,3863,3346.000,2,5,131.574
6,3415.209,3051,4097,3396.000,2,6,115.630
7,3401.925,3023,4015,3386.000,2,7,121.535
8,3380.442,3038,3935,3367.000,2,8,128.018
9,3386.185,3072,3898,3371.000,2,9,141.845
10,3408.132,3065,3867,3400.000,2,10,143.997
11,3409.225,3004,4070,3400.000,2,11,125.482
12,3432.163,3056,3926,3415.000,2,12,125.482
13,3420.773,3114,4128,3404.500,2,13,125.866
14,3437.038,3102,4070,3430.000,2,14,124.285
15,3429.241,3065,4012,3421.000,2,15,123.354
16,3436.644,3085,4036,3431.000,2,16,123.354
