 ,Value
1,3603.270
2,3611.161
3,3620.222
4,3652.772
5,3688.739
6,3728.108
7,3701.642
8,3761.519
9,3724.159
10,3710.710
11,3773.472
12,3721.290
13,3729.327
14,3718.502
15,3700.932
16,3745.859
17,3739.230
18,3720.227
19,3659.587
20,3683.844
21,3657.877
22,3713.416
23,3706.966
24,3763.501
25,3696.524
26,3747.041
27,3733.650
28,3764.580
29,3750.927
30,3735.441
31,3685.720
32,3734.466
33,3647.422
34,3710.634
35,3685.376
36,3675.689
37,3795.261
38,3761.689
39,3734.508
40,3719.152
41,3720.426
42,3674.583
43,3679.403
44,3644.605
45,3644.882
46,3625.995
47,3616.185
48,3629.444
49,3604.894
50,3569.616
51,3626.849
52,3707.940
53,3674.218
54,3701.556
55,3742.341
56,3709.903
57,3740.335
58,3722.904
59,3705.211
60,3801.440
61,3780.684
62,3721.849
63,3764.101
64,3797.302
65,3703.228
66,3654.372
67,3720.444
68,3674.684
69,3691.710
70,3691.836
71,3668.221
72,3674.463
73,3672.064
74,3671.391
75,3645.965
76,3634.392
77,3593.749
78,3591.230
79,3557.524
80,3531.562
81,3545.835
82,3538.763
83,3584.916
84,3607.132
85,3571.389
86,3556.303
87,3571.912
88,3622.340
89,3609.400
90,3602.147
91,3586.794
92,3658.328
93,3634.035
94,3696.130
95,3728.439
96,3691.029
97,3710.325
98,3671.002
99,3649.310
100,3639.319
101,3650.745
102,3655.585
103,3655.035
104,3728.955
105,3726.006
106,3660.870
107,3623.628
