 ,Mean,Min,Max,Median,Ch,Frame,Length
1,5001.254,3820,6872,4994.000,1,1,136.109
2,4935.553,3747,6319,4933.000,1,2,140.740
3,4912.456,3828,6217,4891.000,1,3,114.021
4,4859.832,3848,5884,4859.000,1,4,91.659
5,4873.367,3772,6296,4862.000,1,5,86.905
6,4842.548,3707,5980,4838.000,1,6,100.935
7,4792.452,3350,5967,4783.000,1,7,115.231
8,4742.278,3966,5918,4708.000,1,8,119.327
9,4666.502,3795,6119,4646.000,1,9,119.595
10,4604.464,3664,5707,4596.000,1,10,111.159
11,4474.467,3527,5531,4457.500,1,11,118.106
12,4495.279,3768,5733,4467.000,1,12,117.548
13,4488.919,3586,5604,4476.000,1,13,114.066
14,4488.727,3644,5639,4452.500,1,14,133.165
15,4475.248,3647,5723,4449.000,1,15,136.933
16,4443.215,3705,5529,4438.500,1,16,127.769
17,4357.538,3557,5477,4339.000,1,17,126.038
18,4287.212,3569,6021,4269.000,1,18,113.246
19,4223.033,3574,5359,4196.500,1,19,107.862
