 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4518.753,3673,5904,4509.000,1,1,107.925
2,4342.074,3441,5809,4348.000,1,2,91.138
3,4297.995,3481,5583,4275.000,1,3,112.930
4,4086.752,3119,5370,4075.000,1,4,124.981
5,3964.231,3328,4980,3947.000,1,5,100.505
6,3925.013,3340,4998,3909.000,1,6,113.927
7,3916.028,3213,4990,3872.500,1,7,128.841
8,3851.321,3257,4927,3803.000,1,8,130.781
9,3832.380,3262,5008,3796.000,1,9,141.947
10,3871.442,3288,5244,3820.000,1,10,147.372
11,3886.932,3293,5309,3842.000,1,11,154.104
12,3907.330,3262,5066,3865.000,1,12,153.290
13,3853.191,3234,4847,3822.000,1,13,151.037
14,3799.989,3304,4740,3772.000,1,14,158.258
15,3789.315,3274,4796,3769.000,1,15,169.332
16,3763.482,3242,4680,3749.000,1,16,165.000
