 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3381.617,3056,3789,3371.500,2,1,140.907
2,3415.880,3101,3984,3406.000,2,2,199.079
3,3430.664,3033,3985,3421.000,2,3,199.990
4,3428.738,3088,3910,3421.000,2,4,188.772
5,3437.873,3055,3955,3430.000,2,5,209.249
6,3418.515,3097,3897,3412.000,2,6,192.467
7,3403.917,3087,3858,3395.000,2,7,202.422
8,3401.468,3059,4076,3395.000,2,8,202.488
9,3398.590,3056,3890,3388.000,2,9,202.895
10,3412.288,3036,3897,3404.000,2,10,199.001
11,3440.563,3110,4029,3424.500,2,11,203.345
12,3463.313,3033,4046,3451.000,2,12,188.806
13,3430.983,3054,4109,3420.000,2,13,187.408
