 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3481.305,3091,3976,3475.500,2,1,136.109
2,3514.008,3147,4074,3501.000,2,2,140.740
3,3500.367,3132,4024,3488.000,2,3,114.021
4,3541.944,3184,4216,3527.000,2,4,91.659
5,3547.250,3135,4175,3539.000,2,5,86.905
6,3549.748,3157,4244,3541.000,2,6,100.935
7,3547.668,3094,4498,3531.000,2,7,115.231
8,3514.982,3150,4181,3508.000,2,8,119.327
9,3521.604,3193,3978,3512.000,2,9,119.595
10,3522.649,3157,4029,3515.000,2,10,111.159
11,3511.186,3128,4077,3507.500,2,11,118.106
12,3520.153,3096,4127,3504.000,2,12,117.548
13,3542.174,3148,4070,3533.000,2,13,114.066
14,3549.250,3147,4114,3541.000,2,14,133.165
15,3535.488,3181,4100,3521.000,2,15,136.933
16,3554.460,3147,4134,3546.000,2,16,127.769
17,3545.148,3115,4060,3533.000,2,17,126.038
18,3557.262,3151,4163,3553.000,2,18,113.246
19,3592.171,3162,4153,3582.000,2,19,107.862
