 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3266.358,2986,3621,3263.000,2,1,107.925
2,3279.431,3037,3629,3273.000,2,2,91.138
3,3305.566,3051,3675,3300.000,2,3,112.930
4,3294.716,2959,3678,3290.000,2,4,124.981
5,3297.962,2958,3694,3298.000,2,5,100.505
6,3298.592,2967,3647,3293.000,2,6,113.927
7,3289.549,3014,3622,3286.000,2,7,128.841
8,3301.268,2993,3680,3299.000,2,8,130.781
9,3285.217,3020,3630,3282.000,2,9,141.947
10,3304.878,3070,3707,3302.000,2,10,147.372
11,3312.009,3006,3687,3309.000,2,11,154.104
12,3300.535,3002,3690,3298.500,2,12,153.290
13,3310.077,3009,3669,3307.000,2,13,151.037
14,3299.257,3036,3691,3293.000,2,14,158.258
15,3320.226,3020,3736,3313.500,2,15,169.332
16,3315.226,3024,3639,3312.000,2,16,165.000
