 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4073.000,3407,4798,4058.000,1,1,87.570
2,4038.127,3435,4829,4032.500,1,2,101.600
3,3932.648,3399,4596,3926.500,1,3,101.600
4,3831.379,3320,4476,3821.000,1,4,101.600
5,3764.089,3252,4494,3761.000,1,5,101.600
6,3716.072,3257,4310,3708.000,1,6,101.600
7,3837.387,3359,4511,3830.000,1,7,74.300
8,3758.899,3293,4347,3743.000,1,8,74.300
9,3770.067,3284,4272,3764.000,1,9,73.624
10,3727.493,3329,4478,3717.000,1,10,73.624
11,3708.362,3277,4723,3695.000,1,11,73.624
12,3782.726,3207,4759,3764.000,1,12,82.744
13,3732.478,3235,4502,3719.000,1,13,82.744
14,3695.625,3230,4586,3681.000,1,14,82.744
15,3689.624,3161,4161,3676.000,1,15,82.744
16,3696.071,3266,4301,3690.000,1,16,82.744
17,3675.673,3257,4244,3667.000,1,17,82.744
18,3677.580,3278,4235,3665.000,1,18,82.744
