 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4464.863,3414,5519,4458.500,1,1,129.942
2,4385.505,3511,5539,4376.000,1,2,133.140
3,4338.058,3502,5561,4321.500,1,3,134.502
4,4220.299,3280,5368,4228.000,1,4,155.242
5,4207.859,3484,5135,4191.000,1,5,145.173
6,4151.947,3411,5226,4133.000,1,6,156.571
7,4030.606,3417,5449,4005.000,1,7,153.846
8,3935.813,3379,4841,3919.000,1,8,152.209
9,3871.010,3341,4774,3850.000,1,9,157.321
10,3815.988,3234,4702,3796.500,1,10,166.846
11,3765.394,3188,4651,3754.000,1,11,160.166
12,3756.982,3164,4507,3736.000,1,12,166.771
13,3761.618,3258,4649,3741.000,1,13,159.787
14,3766.864,3281,4796,3741.000,1,14,172.292
15,3704.582,3206,4575,3694.000,1,15,146.185
16,3672.444,3231,4358,3656.500,1,16,121.758
17,3668.950,3226,4336,3657.000,1,17,143.789
18,3621.803,3244,4401,3607.500,1,18,144.154
