 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3402.629,3058,3850,3393.000,2,1,93.336
2,3409.245,3084,3870,3400.000,2,2,93.336
3,3404.298,3075,3984,3401.500,2,3,93.336
4,3399.460,3082,3818,3394.000,2,4,93.336
5,3409.362,3082,3807,3407.000,2,5,93.336
6,3419.145,3112,3924,3408.000,2,6,85.527
7,3425.884,3092,3895,3420.000,2,7,92.851
8,3429.474,3129,3813,3418.000,2,8,92.851
9,3425.064,3121,3916,3419.000,2,9,92.851
10,3451.729,3129,3900,3448.000,2,10,92.851
11,3445.029,3093,4023,3430.000,2,11,92.851
12,3444.698,3084,3934,3442.000,2,12,74.090
13,3456.360,3028,3909,3452.000,2,13,74.090
14,3428.945,3114,3971,3422.000,2,14,78.005
15,3448.294,3110,3851,3438.000,2,15,78.005
16,3434.740,3136,3787,3430.000,2,16,78.005
17,3445.277,3041,3841,3440.000,2,17,78.005
18,3410.241,3074,3864,3403.000,2,18,78.005
