 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3518.633,3195,4201,3510.000,2,1,100.464
2,3506.795,3160,4112,3497.000,2,2,92.136
3,3507.115,3149,4031,3496.500,2,3,98.433
4,3485.139,3178,3956,3481.000,2,4,105.546
5,3434.398,3104,3844,3426.000,2,5,110.102
6,3445.144,3113,3986,3441.000,2,6,101.079
7,3436.659,3113,4142,3433.000,2,7,101.079
8,3441.377,3090,3939,3430.500,2,8,101.079
9,3456.561,3126,3981,3452.000,2,9,101.079
10,3443.169,3083,3842,3437.000,2,10,96.065
11,3434.530,3089,3905,3431.000,2,11,96.065
12,3448.906,3112,4107,3440.000,2,12,96.065
13,3469.242,3111,3926,3456.000,2,13,96.065
14,3479.260,3100,3915,3467.000,2,14,96.065
15,3509.022,3158,4052,3503.000,2,15,96.065
16,3524.642,3161,3976,3520.000,2,16,96.065
17,3535.025,3210,4121,3524.000,2,17,96.065
18,3528.933,3176,4093,3514.000,2,18,96.065
19,3551.513,3148,4292,3539.000,2,19,96.065
