 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4177.731,3553,4979,4163.500,1,1,108.559
2,4155.707,3533,4981,4137.000,1,2,108.559
3,4093.314,3416,4886,4084.500,1,3,110.494
4,4054.424,3475,5088,4034.000,1,4,110.494
5,4064.683,3442,4896,4060.500,1,5,113.159
6,4087.813,3515,4796,4079.000,1,6,102.042
7,4073.909,3452,4986,4068.000,1,7,102.042
8,3959.924,3362,5089,3951.000,1,8,103.619
9,3924.130,3368,4892,3915.500,1,9,103.619
10,3845.373,3298,4653,3832.000,1,10,92.382
11,3825.328,3211,4569,3814.000,1,11,92.382
12,3826.114,3374,4601,3811.000,1,12,92.382
13,3807.950,3329,4467,3801.000,1,13,92.382
14,3826.833,3314,4613,3821.000,1,14,123.485
15,3788.380,3220,4662,3771.000,1,15,123.485
16,3806.948,3279,4627,3793.000,1,16,119.038
17,3817.651,3331,4523,3798.000,1,17,119.038
18,3784.959,3332,4463,3770.000,1,18,119.038
19,3782.110,3270,4410,3770.000,1,19,119.038
