 ,Mean,Min,Max,Median,Ch,Frame,Length
1,4668.089,3368,5948,4691.500,1,1,118.697
2,4633.307,3623,6081,4613.500,1,2,137.529
3,4417.764,3254,5433,4420.000,1,3,143.116
4,4167.920,3358,5101,4153.000,1,4,161.572
5,3961.116,3384,4978,3934.000,1,5,133.249
6,3927.101,3283,4807,3904.500,1,6,175.251
7,3763.232,3261,4672,3731.000,1,7,190.759
8,3704.436,3235,4430,3693.000,1,8,205.034
9,3726.520,3168,4563,3708.000,1,9,252.281
10,3682.143,3132,4352,3667.500,1,10,271.006
11,3674.078,3204,4361,3668.000,1,11,297.104
12,3665.067,3189,4406,3659.000,1,12,305.694
13,3672.547,3192,4421,3662.000,1,13,333.738
14,3662.130,3171,4375,3649.000,1,14,330.922
15,3658.129,3218,4387,3649.000,1,15,328.745
16,3672.204,3214,4421,3658.000,1,16,313.510
17,3679.050,3123,4335,3665.000,1,17,294.441
18,3687.352,3225,4402,3675.000,1,18,307.177
