 ,Value
1,3594.206
2,3533.782
3,3549.355
4,3533.641
5,3510.774
6,3477.802
7,3467.644
8,3464.032
9,3486.752
10,3455.421
11,3529.220
12,3512.300
13,3539.623
14,3502.318
15,3539.898
16,3538.349
17,3569.060
18,3559.971
19,3589.761
20,3570.122
21,3560.334
22,3466.757
23,3547.722
24,3627.582
25,3560.218
26,3526.824
27,3558.450
28,3548.123
29,3575.458
30,3533.052
31,3601.708
32,3529.513
33,3564.989
34,3517.363
35,3638.983
36,3635.882
37,3565.864
38,3601.711
39,3604.792
40,3612.538
41,3584.351
42,3553.195
43,3555.400
44,3535.065
45,3573.297
46,3645.955
47,3567.436
48,3588.218
49,3682.454
50,3573.519
51,3603.961
52,3576.598
53,3614.431
54,3666.291
55,3575.053
56,3593.744
57,3547.411
58,3582.998
59,3531.569
60,3568.014
61,3595.948
62,3572.093
63,3597.777
64,3668.933
65,3579.471
66,3560.440
67,3540.916
68,3576.588
69,3591.660
70,3598.891
71,3592.950
72,3561.160
73,3565.940
74,3642.766
75,3573.797
76,3606.216
77,3539.127
78,3590.120
79,3545.717
80,3535.991
81,3516.753
82,3586.033
83,3582.900
84,3627.639
85,3594.354
86,3629.566
87,3533.146
88,3619.354
89,3615.425
90,3563.564
91,3612.495
92,3587.293
93,3587.514
94,3535.294
95,3551.829
96,3472.732
97,3531.131
98,3514.491
99,3528.772
100,3597.555
101,3502.292
102,3520.227
103,3558.315
104,3561.603
105,3646.790
106,3599.664
107,3485.557
108,3552.935
109,3613.578
110,3531.094
111,3598.165
112,3615.348
113,3661.006
114,3565.949
115,3588.492
116,3632.472
117,3626.569
118,3582.391
119,3567.159
120,3548.747
121,3543.761
122,3646.780
123,3509.121
124,3580.957
125,3569.711
