 ,Value
1,4045.907
2,4063.060
3,4172.062
4,4215.199
5,4049.054
6,4181.800
7,4125.268
8,4072.993
9,4064.309
10,3985.024
11,3972.514
12,4032.067
13,4009.073
14,4005.196
15,3992.925
16,3948.993
17,3973.341
18,3957.241
19,3960.164
20,4022.750
21,3945.322
22,4035.753
23,3894.237
24,4004.282
25,4056.928
26,4052.884
27,4108.131
28,4155.257
29,4107.994
30,4111.585
31,4019.339
32,4026.173
33,4167.474
34,4141.642
35,4074.473
36,4060.992
37,4167.274
38,4141.220
39,4196.487
40,4145.810
41,4124.108
42,3974.169
43,3968.479
44,4074.528
45,4101.134
46,4068.861
47,4102.035
48,4099.559
49,4169.273
50,4099.001
51,4140.548
52,4020.131
53,4062.496
54,4024.603
55,3971.261
56,3909.923
57,3915.094
58,3938.137
59,3818.141
60,3919.764
61,3925.306
62,3935.020
63,3950.394
64,3862.180
65,3933.298
66,3956.504
67,3927.778
68,3847.875
69,3851.714
70,3931.787
71,3815.322
72,3799.392
73,3858.318
74,3848.497
75,3828.702
76,3860.583
77,3877.619
78,3896.673
79,3984.761
80,3978.511
81,4004.718
82,3914.876
83,3897.666
84,3893.025
85,3947.966
86,3955.924
87,3860.383
88,3805.209
89,3805.306
90,3779.733
91,3864.157
92,3978.194
93,3870.678
94,3815.546
95,3856.340
96,3889.795
97,3817.386
98,3840.171
99,3774.706
100,3774.635
101,3774.915
102,3824.860
103,3774.795
104,3815.911
105,3854.044
106,3828.670
107,3793.118
108,3756.790
109,3795.796
110,3837.240
111,3929.202
112,3871.493
113,3800.521
114,3865.443
115,3844.396
116,3858.442
117,3814.230
118,3830.265
119,3806.233
120,3787.870
121,3841.725
122,3812.069
123,3782.891
124,3768.969
125,3756.809
126,3831.245
127,3825.417
128,3795.346
129,3735.802
130,3744.507
131,3759.357
132,3810.442
133,3880.791
134,3904.900
135,3977.010
136,4039.401
137,3943.546
138,3949.001
139,3971.930
140,3912.426
141,3983.838
142,4043.999
143,4066.014
144,4047.205
145,4094.841
146,4122.832
147,4102.960
148,3937.464
149,3918.165
150,3996.166
151,4025.453
152,4177.012
153,4090.575
154,3921.070
155,4126.398
