 ,Value
1,3707.809
2,3707.339
3,3786.734
4,3733.893
5,3728.142
6,3780.260
7,3730.379
8,3690.097
9,3667.451
10,3736.454
11,3693.872
12,3755.542
13,3732.606
14,3853.579
15,3687.725
16,3724.626
17,3700.388
18,3722.696
19,3722.068
20,3697.302
21,3775.264
22,3766.383
23,3740.512
24,3705.320
25,3635.615
26,3655.881
27,3682.955
28,3715.275
29,3761.389
30,3722.668
31,3672.913
32,3617.524
33,3712.506
34,3717.399
35,3670.212
36,3705.547
37,3650.560
38,3699.415
39,3643.018
40,3639.949
41,3703.858
42,3715.609
43,3689.197
44,3729.516
45,3711.775
46,3728.563
47,3656.829
48,3684.132
49,3632.908
50,3719.679
51,3687.700
52,3624.827
53,3685.725
54,3713.805
55,3696.211
56,3653.745
57,3710.182
58,3706.445
59,3745.162
60,3710.108
61,3729.552
62,3808.810
63,3870.384
64,3841.419
65,3865.249
66,3693.831
67,3716.139
68,3710.260
69,3709.188
70,3711.274
71,3732.883
72,3689.736
73,3725.200
74,3685.989
75,3732.363
76,3754.710
77,3756.977
78,3643.703
79,3677.250
80,3622.207
81,3704.723
82,3779.937
83,3644.812
84,3671.034
85,3700.927
86,3662.605
87,3696.689
88,3673.391
89,3644.771
90,3774.839
91,3803.338
92,3795.294
93,3778.772
94,3694.467
95,3798.376
96,3743.130
97,3772.097
98,3674.983
99,3691.644
100,3718.629
101,3760.214
102,3728.903
103,3720.861
104,3692.247
105,3713.904
106,3775.684
107,3753.830
108,3701.290
109,3728.947
110,3695.646
111,3696.246
112,3647.751
113,3717.864
114,3725.330
115,3693.829
116,3676.817
117,3711.388
118,3710.054
119,3697.960
120,3620.328
121,3628.050
122,3665.055
123,3662.722
124,3662.435
125,3551.088
