 ,Value
1,4336.435
2,4364.934
3,4308.985
4,4310.580
5,4275.942
6,4190.340
7,4212.476
8,4204.352
9,4232.047
10,4258.651
11,4224.958
12,4220.974
13,4344.615
14,4232.482
15,4329.562
16,4343.607
17,4293.102
18,4295.022
19,4422.701
20,4405.248
21,4478.942
22,4492.992
23,4471.424
24,4604.242
25,4511.065
26,4473.561
27,4416.245
28,4508.736
29,4354.850
30,4262.484
31,4253.735
32,4278.079
33,4276.324
34,4300.476
35,4210.727
36,4254.340
37,4297.284
38,4250.774
39,4263.700
40,4247.170
41,4311.614
42,4341.153
43,4266.583
44,4260.503
45,4290.237
46,4302.203
47,4248.571
48,4257.095
49,4251.982
50,4282.153
51,4238.163
52,4198.380
53,4240.031
54,4243.659
55,4267.506
56,4382.002
57,4318.779
58,4221.389
59,4165.338
60,4444.488
61,4249.920
62,4255.033
63,4204.008
64,4280.413
65,4284.969
66,4174.179
67,4313.836
68,4191.073
69,4230.059
70,4233.284
71,4198.929
72,4243.529
73,4355.785
74,4285.533
75,4316.407
76,4329.730
77,4331.542
78,4280.185
79,4437.430
80,4447.286
81,4320.584
82,4326.972
83,4465.479
84,4397.101
85,4323.705
86,4282.440
87,4346.261
88,4381.256
89,4353.562
