 ,Value
1,3838.484
2,3781.203
3,3777.371
4,3762.411
5,3704.143
6,3663.308
7,3733.293
8,3757.363
9,3665.635
10,3714.855
11,3666.357
12,3730.414
13,3669.525
14,3764.207
15,3760.672
16,3724.636
17,3761.644
18,3729.558
19,3730.760
20,3646.793
21,3677.651
22,3695.601
23,3682.561
24,3672.294
25,3663.095
26,3766.287
27,3801.537
28,3714.091
29,3721.693
30,3772.288
31,3782.233
32,3814.776
33,3808.261
34,3879.637
35,3744.799
36,3717.574
37,3744.724
38,3728.787
39,3739.341
40,3714.384
41,3638.253
42,3598.487
43,3640.717
44,3672.372
45,3696.888
46,3720.970
47,3694.579
48,3774.599
49,3769.147
50,3742.855
51,3710.554
52,3765.368
53,3854.807
54,3939.281
55,3961.269
56,3790.364
57,3803.612
58,3876.975
59,3853.761
60,3833.725
61,3804.610
62,3856.127
63,3814.423
64,3697.809
65,3695.099
66,3760.963
67,3716.747
68,3740.119
69,3704.969
70,3730.024
71,3717.248
72,3727.549
73,3764.749
74,3765.216
75,3743.633
76,3730.432
77,3692.564
78,3747.290
79,3804.044
80,3708.420
81,3704.058
82,3698.263
83,3755.458
84,3671.351
85,3738.190
86,3784.186
87,3760.220
88,3749.069
89,3745.148
90,3769.327
91,3736.497
92,3738.247
93,3687.027
94,3747.669
95,3729.280
96,3777.224
97,3834.005
98,3789.463
99,3792.373
100,3808.433
101,3841.694
102,3816.830
103,3872.601
104,3782.963
105,3820.768
106,3794.655
107,3739.838
108,3722.422
109,3780.137
110,3751.507
111,3675.790
112,3682.656
113,3722.532
114,3691.393
115,3712.865
116,3674.189
117,3632.172
118,3710.891
119,3647.869
120,3703.617
121,3711.113
122,3711.554
123,3698.832
124,3662.488
125,3704.053
