X	Y
220.500	379.500
220.114	380.425
219.728	381.350
219.343	382.275
218.959	383.201
218.578	384.128
218.198	385.056
217.822	385.985
217.448	386.915
217.078	387.846
216.712	388.779
216.350	389.714
215.993	390.650
215.641	391.589
215.294	392.529
214.953	393.472
214.618	394.416
214.289	395.363
213.966	396.312
213.650	397.263
213.341	398.216
213.039	399.172
212.743	400.130
212.455	401.090
212.175	402.052
211.902	403.016
211.636	403.983
211.377	404.951
211.127	405.922
210.884	406.894
210.649	407.868
210.421	408.844
210.200	409.822
209.987	410.801
209.780	411.782
209.580	412.764
209.385	413.747
209.197	414.732
209.014	415.717
208.836	416.704
208.663	417.691
208.495	418.679
208.332	419.668
208.173	420.658
208.018	421.648
207.867	422.639
207.719	423.630
207.576	424.622
207.436	425.614
207.299	426.607
207.165	427.601
207.035	428.594
206.907	429.589
206.782	430.583
206.660	431.578
206.540	432.573
206.422	433.568
206.307	434.564
206.195	435.560
206.084	436.556
205.975	437.552
205.868	438.549
205.763	439.546
205.660	440.543
205.558	441.540
205.458	442.537
205.359	443.534
205.262	444.532
205.166	445.530
205.071	446.527
204.978	447.525
204.885	448.523
204.794	449.522
204.704	450.520
204.614	451.518
204.525	452.516
204.437	453.515
204.350	454.513
204.263	455.512
204.177	456.510
204.091	457.509
204.006	458.508
203.921	459.506
203.837	460.505
203.752	461.504
203.668	462.502
203.584	463.501
203.500	464.500
