 ,Value
1,3358.087
2,3325.465
3,3351.678
4,3354.774
5,3350.151
6,3385.973
7,3379.484
8,3310.495
9,3334.465
10,3357.669
11,3322.960
12,3317.108
13,3339.770
14,3363.024
15,3354.422
16,3381.634
17,3342.799
18,3345.950
19,3335.520
20,3371.128
21,3368.361
22,3332.036
23,3326.097
24,3337.392
25,3284.968
26,3290.137
27,3334.300
28,3326.348
29,3319.740
30,3310.050
31,3306.918
32,3344.933
33,3341.421
34,3335.441
35,3324.086
36,3284.982
37,3293.459
38,3325.053
39,3317.859
40,3330.500
41,3314.028
42,3337.567
43,3381.966
44,3313.756
45,3366.378
46,3351.205
47,3380.333
48,3384.502
49,3400.564
50,3389.117
51,3350.918
52,3356.633
53,3404.967
54,3393.584
55,3367.269
56,3346.767
57,3380.379
58,3376.440
59,3360.254
60,3332.117
61,3355.195
62,3302.614
63,3287.454
64,3259.819
65,3270.134
66,3297.936
67,3312.212
68,3342.694
69,3320.997
70,3305.056
71,3309.414
72,3265.092
73,3309.061
74,3291.185
75,3350.324
76,3362.996
77,3358.775
78,3346.692
79,3372.841
80,3336.062
81,3305.001
82,3310.086
83,3354.807
84,3330.825
85,3341.989
86,3317.766
87,3310.233
88,3303.943
89,3267.504
90,3327.401
91,3275.262
92,3282.751
93,3284.373
94,3296.243
95,3336.047
96,3325.783
97,3311.303
98,3281.030
99,3259.796
100,3292.374
101,3302.091
102,3329.591
103,3296.949
104,3307.164
105,3292.703
106,3291.254
107,3304.863
108,3304.495
109,3321.830
110,3323.288
111,3318.003
112,3316.776
113,3325.167
114,3344.155
115,3323.958
116,3319.602
117,3307.955
118,3343.784
119,3352.389
120,3280.257
121,3326.733
122,3330.866
123,3340.417
124,3295.128
125,3296.213
126,3303.640
127,3294.257
128,3304.445
129,3266.585
130,3301.745
131,3312.020
132,3302.586
133,3248.389
134,3273.211
135,3302.465
136,3277.729
137,3265.509
138,3281.313
139,3289.840
140,3274.175
141,3287.165
142,3281.026
143,3275.987
144,3253.411
145,3313.211
146,3310.426
147,3252.997
148,3284.741
149,3277.745
150,3252.120
151,3274.524
152,3278.561
153,3283.151
154,3293.248
155,3304.383
156,3317.005
157,3292.045
158,3292.135
