 ,Value
1,3332.521
2,3288.180
3,3314.991
4,3302.802
5,3296.684
6,3314.260
7,3319.588
8,3301.923
9,3300.268
10,3287.554
11,3324.120
12,3287.939
13,3273.294
14,3284.657
15,3289.843
16,3298.302
17,3314.315
18,3308.455
19,3322.071
20,3292.337
21,3286.952
22,3272.759
23,3260.883
24,3302.065
25,3273.796
26,3268.058
27,3257.393
28,3291.677
29,3266.995
30,3249.246
31,3226.350
32,3225.794
33,3276.663
34,3246.129
35,3217.428
36,3236.092
37,3247.217
38,3248.932
39,3242.844
40,3240.900
41,3232.919
42,3266.782
43,3259.514
44,3225.589
45,3268.594
46,3308.541
47,3228.963
48,3242.125
49,3256.950
50,3239.089
51,3279.171
52,3267.547
53,3250.902
54,3274.114
55,3269.705
56,3292.048
57,3288.553
58,3252.860
59,3244.750
60,3253.343
61,3247.448
62,3276.781
63,3293.391
64,3240.166
65,3264.370
66,3284.392
67,3282.805
68,3297.851
69,3271.076
70,3259.196
71,3281.798
72,3248.363
73,3255.690
74,3247.871
75,3285.438
76,3300.809
77,3271.760
78,3334.860
79,3316.805
80,3308.377
81,3294.671
82,3312.656
83,3327.436
84,3327.961
85,3310.514
86,3307.310
87,3336.044
88,3326.513
89,3339.753
90,3316.277
91,3312.165
92,3325.978
93,3311.623
94,3360.672
95,3304.352
96,3297.600
97,3329.084
98,3346.554
99,3306.551
100,3262.177
101,3291.476
102,3275.064
103,3271.348
104,3294.497
105,3268.893
106,3310.650
107,3287.212
108,3300.199
109,3326.312
110,3305.435
111,3317.817
112,3325.449
113,3322.568
114,3331.839
115,3340.049
116,3300.012
117,3325.207
118,3296.770
119,3306.292
120,3319.403
121,3275.842
122,3277.368
123,3283.870
124,3292.794
125,3272.149
126,3274.205
