 ,Value
1,3224.246
2,3212.564
3,3196.495
4,3209.990
5,3236.041
6,3224.652
7,3210.188
8,3216.656
9,3208.541
10,3198.552
11,3191.193
12,3204.383
13,3202.240
14,3204.983
15,3225.699
16,3219.597
17,3219.491
18,3214.061
19,3200.975
20,3201.007
21,3210.109
22,3209.425
23,3234.091
24,3222.083
25,3221.160
26,3217.361
27,3206.528
28,3187.415
29,3220.081
30,3208.919
31,3226.044
32,3216.629
33,3211.549
34,3181.133
35,3225.391
36,3199.304
37,3214.166
38,3225.507
39,3222.608
40,3208.308
41,3215.905
42,3207.995
43,3221.644
44,3225.116
45,3219.418
46,3225.215
47,3222.584
48,3190.442
49,3190.451
50,3179.622
51,3202.205
52,3185.274
53,3210.272
54,3215.390
55,3178.159
56,3192.610
57,3191.018
58,3241.103
59,3251.454
60,3199.879
61,3201.776
62,3176.244
63,3204.380
64,3204.838
65,3213.268
66,3236.022
67,3249.915
68,3246.200
69,3226.084
70,3207.692
71,3194.301
72,3196.368
73,3231.701
74,3214.709
75,3201.646
76,3218.122
77,3206.219
78,3198.454
79,3198.280
80,3207.033
81,3180.900
82,3216.973
83,3227.325
84,3227.732
85,3200.338
86,3202.993
87,3205.394
88,3216.345
89,3232.845
90,3242.111
91,3208.919
92,3218.596
93,3172.415
94,3169.419
95,3213.818
96,3218.016
97,3171.439
98,3206.107
99,3176.559
100,3210.764
101,3206.929
