 ,Value
1,3439.333
2,3436.226
3,3496.554
4,3485.254
5,3492.825
6,3521.659
7,3488.982
8,3481.033
9,3474.332
10,3475.173
11,3455.344
12,3468.274
13,3441.664
14,3410.625
15,3376.254
16,3446.128
17,3429.443
18,3412.438
19,3471.675
20,3433.121
21,3439.488
22,3437.782
23,3458.469
24,3504.413
25,3529.273
26,3501.651
27,3441.227
28,3436.670
29,3473.144
30,3483.659
31,3430.102
32,3444.308
33,3438.204
34,3460.894
35,3434.014
36,3431.234
37,3449.417
38,3453.694
39,3486.035
40,3463.302
41,3429.973
42,3434.426
43,3467.966
44,3478.585
45,3429.746
46,3455.403
47,3435.763
48,3409.499
49,3444.277
50,3478.758
51,3443.792
52,3487.779
53,3462.073
54,3480.870
55,3477.924
56,3493.060
57,3518.606
58,3508.751
59,3478.891
60,3446.774
61,3472.791
62,3476.885
63,3474.270
64,3512.024
65,3458.731
66,3496.708
67,3454.130
68,3513.102
69,3501.129
70,3481.455
71,3487.424
72,3536.604
73,3491.632
74,3480.677
75,3457.737
76,3411.380
77,3456.450
78,3493.024
79,3498.607
80,3487.441
81,3472.759
82,3433.812
83,3437.583
84,3486.954
85,3453.765
86,3500.637
87,3547.246
88,3465.711
89,3464.269
90,3458.521
91,3420.080
92,3427.747
93,3481.309
94,3449.796
95,3471.361
96,3463.513
97,3465.242
98,3454.919
99,3457.665
100,3430.495
101,3453.131
102,3437.614
103,3442.947
104,3444.956
105,3465.745
106,3452.246
