 ,Value
1,3382.113
2,3387.297
3,3397.825
4,3375.659
5,3367.317
6,3354.989
7,3386.014
8,3342.909
9,3350.733
10,3382.095
11,3347.084
12,3395.364
13,3321.836
14,3363.512
15,3397.645
16,3408.664
17,3407.625
18,3412.467
19,3361.632
20,3305.316
21,3360.387
22,3368.494
23,3371.173
24,3367.517
25,3359.643
26,3355.956
27,3385.645
28,3357.266
29,3369.029
30,3387.113
31,3379.058
32,3391.594
33,3400.456
34,3366.468
35,3390.299
36,3407.673
37,3373.665
38,3330.973
39,3369.627
40,3401.305
41,3367.222
42,3384.575
43,3409.176
44,3357.927
45,3369.965
46,3398.590
47,3412.173
48,3391.801
49,3437.776
50,3393.542
51,3348.654
52,3388.110
53,3379.463
54,3369.207
55,3337.456
56,3406.468
57,3360.406
58,3378.832
59,3375.808
60,3411.866
61,3415.860
62,3376.357
63,3358.058
64,3372.165
65,3354.932
66,3349.484
67,3404.141
68,3374.653
69,3334.844
70,3391.356
71,3395.309
72,3371.060
73,3443.311
74,3431.024
75,3440.617
76,3453.462
