 ,Value
1,3331.025
2,3359.575
3,3387.300
4,3348.710
5,3360.546
6,3357.675
7,3363.462
8,3402.905
9,3350.202
10,3317.894
11,3359.296
12,3385.206
13,3376.793
14,3386.639
15,3361.963
16,3326.264
17,3318.715
18,3374.941
19,3399.801
20,3349.141
21,3348.687
22,3328.918
23,3324.675
24,3414.947
25,3403.043
26,3358.917
27,3342.849
28,3376.755
29,3388.856
30,3358.756
31,3389.378
32,3361.853
33,3380.859
34,3384.840
35,3347.053
36,3351.401
37,3405.063
38,3423.511
39,3382.537
40,3385.037
41,3350.997
42,3392.169
43,3409.638
44,3409.741
45,3400.992
46,3394.484
47,3382.796
48,3397.787
49,3414.403
50,3412.317
51,3392.368
52,3400.646
53,3392.877
54,3373.976
55,3372.760
56,3358.051
57,3366.275
58,3349.442
59,3359.284
60,3372.498
61,3376.803
62,3427.826
63,3362.064
64,3357.173
65,3350.606
66,3371.687
67,3338.518
68,3383.836
69,3391.126
70,3412.404
71,3386.727
72,3297.253
73,3347.599
74,3417.146
75,3403.615
76,3363.725
77,3369.895
78,3345.326
79,3345.681
80,3328.227
81,3311.453
82,3399.976
83,3367.562
84,3396.227
85,3380.120
86,3354.499
87,3376.771
88,3450.270
89,3448.435
90,3436.155
91,3440.441
92,3430.522
93,3433.469
94,3414.631
95,3400.496
96,3417.442
97,3439.449
