 ,Value
1,3369.770
2,3390.934
3,3374.499
4,3359.454
5,3394.443
6,3407.468
7,3387.441
8,3403.544
9,3387.145
10,3386.092
11,3379.825
12,3393.935
13,3383.057
14,3346.854
15,3361.135
16,3380.431
17,3385.200
18,3364.169
19,3395.840
20,3385.078
21,3440.052
22,3408.466
23,3386.404
24,3374.272
25,3407.580
26,3416.365
27,3431.121
28,3442.286
29,3434.971
30,3432.222
31,3428.219
32,3405.348
33,3402.539
34,3442.758
35,3401.702
36,3358.298
37,3392.579
38,3402.700
39,3362.425
40,3378.099
41,3383.031
42,3351.973
43,3435.580
44,3383.662
45,3381.352
46,3367.424
47,3358.822
48,3397.596
49,3388.863
50,3332.340
51,3373.082
52,3411.552
53,3361.264
54,3367.974
55,3379.537
56,3368.979
57,3403.125
58,3382.711
59,3412.734
60,3371.546
61,3390.766
62,3395.311
63,3370.421
64,3377.628
65,3381.101
66,3353.959
67,3341.414
68,3353.660
69,3388.724
70,3356.523
71,3401.884
72,3369.741
73,3388.399
74,3429.358
75,3370.204
76,3384.575
77,3392.406
78,3407.978
79,3389.028
80,3388.292
81,3379.867
82,3408.246
83,3369.620
84,3366.078
85,3363.179
86,3375.717
87,3357.082
88,3393.119
89,3408.806
90,3338.716
91,3397.433
