 ,Mean,Min,Max,Median,Ch,Frame,Length
1,3491.658,3156,3980,3486.000,1,1,70.661
2,3484.956,3177,3872,3485.000,1,2,70.661
3,3483.346,3202,3870,3476.000,1,3,46.043
4,3502.008,3163,3785,3499.000,1,4,46.043
5,3476.085,3201,3797,3474.500,1,5,53.339
6,3485.221,3218,3915,3477.500,1,6,53.339
7,3476.491,3142,3881,3473.000,1,7,53.339
8,3495.463,3180,3852,3492.000,1,8,53.339
9,3461.765,3096,3790,3461.000,1,9,45.000
10,3499.770,3228,3856,3498.500,1,10,45.000
11,3513.848,3191,3871,3503.500,1,11,45.000
12,3485.713,3157,3866,3481.000,1,12,45.000
13,3483.591,3203,3797,3479.000,1,13,45.000
14,3468.007,3183,3804,3469.000,1,14,45.000
15,3488.380,3176,3837,3482.000,1,15,45.000
16,3463.439,3235,3862,3450.500,1,16,45.000
17,3461.039,3152,3814,3461.000,1,17,45.000
18,3481.352,3145,3873,3482.000,1,18,45.000
19,3464.837,3146,3781,3463.000,1,19,45.000
20,3471.770,3188,3795,3463.000,1,20,45.000
21,3469.754,3195,3811,3469.000,1,21,45.000
22,3464.591,3193,3811,3461.000,1,22,52.839
23,3459.142,3085,3794,3455.000,1,23,52.839
24,3440.821,3114,3829,3444.000,1,24,52.839
25,3449.340,3165,3894,3450.000,1,25,52.839
26,3469.434,3191,3786,3463.000,1,26,52.839
27,3435.847,3134,3853,3434.000,1,27,52.839
28,3451.567,3115,3751,3451.000,1,28,52.839
29,3438.976,3182,3727,3433.000,1,29,52.839
30,3429.438,3124,3855,3428.000,1,30,52.839
31,3446.305,3146,3749,3446.000,1,31,52.839
32,3447.538,3175,3942,3441.000,1,32,52.839
33,3459.355,3195,3839,3460.000,1,33,52.839
34,3439.307,3205,3753,3439.000,1,34,52.839
35,3454.288,3179,3798,3453.000,1,35,52.839
36,3461.325,3191,3865,3455.000,1,36,52.839
37,3450.397,3154,3753,3445.000,1,37,52.839
